Gene1,Gene2
ESRRG,HLX
HLX,ESRRG
ESRRG,NCOA1
NCOA1,ESRRG
ESRRG,PPARGC1A
PPARGC1A,ESRRG
ESRRG,NCOR2
NCOR2,ESRRG
ESRRG,PSMB9
ESRRG,PPARGC1B
PPARGC1B,ESRRG
ESRRG,NCOR1
NCOR1,ESRRG
ESPL1,NEK2
TUBA1A,NEK2
BUB3,NEK2
MIS18BP1,NEK2
MCM3,DTL
RBBP7,DTL
MCM5,DTL
COPS2,DTL
ERCC8,DTL
RFC1,DTL
MCM2,DTL
DDB2,DTL
FOXM1,DTL
ATF3,XBP1
XBP1,ATF3
ATF3,ATF4
ATF3,PPP1R15A
ATF3,CEBPB
ATF3,STAT3
STAT3,ATF3
ATF3,LOC102641666
ATF3,ATF2
ATF2,ATF3
CCND1,ATF3
ATF3,SMAD3
SMAD3,ATF3
ATF3,PTGS2
ATF3,EGR1
EGR1,ATF3
ATF3,SOX11
SOX11,ATF3
ATF3,ATF6
ATF6,ATF3
ATF3,MAPK8
MAPK8,ATF3
HSF1,ATF3
ATF3,CREB1
CREB1,ATF3
ATF3,CREM
CREM,ATF3
BATF3,ZBTB46
BATF3,NFIL3
NFIL3,BATF3
IRF8,BATF3
SUV39H2,SUV420H1
SUV39H2,SUV420H2
SUV39H2,HIST2H3B
SUV39H2,HIST1H3F
SUV39H2,HIST1H3E
SUV39H2,HIST1H3D
SUV39H2,HIST1H3C
SUV39H2,HIST1H3B
SUV39H2,HIST2H3C2
SUV39H2,HIST2H3C1
SUV39H2,KDM1A
SUV39H2,SIRT1
SIRT1,SUV39H2
SUV39H2,CAMKMT
DNAJC2,HSPA14
SSB,HSPA14
FOXP3,FCGR2B
ATF6,ITPKB
ATF6,CRTC2
ATF6,EDEM1
ATF6,MAP3K5
ATF6,XBP1
XBP1,ATF6
ATF6,ATF4
ATF6,CTNNA1
ATF6,MBTPS2
ATF6,MAPK8
MAPK8,ATF6
ATF6,YY2
ATF6,PPP1R15A
ATF6,WFS1
FMR1,UHMK1
MCM5,MCM10
TIMELESS,MCM10
ANKRD32,MCM10
RAD51,MCM10
CCND1,MCM10
TARDBP,OPTN
TUBA1A,OPTN
FUS,OPTN
LMX1A,SOX2
SOX2,LMX1A
LMX1A,NEUROG2
NEUROG2,LMX1A
LMX1A,MSX1
MSX1,LMX1A
LMX1A,OTX2
OTX2,LMX1A
LMX1A,KCNJ6
LMX1A,FOXA2
LMX1A,NR4A2
NR4A2,LMX1A
ATM,TNFSF4
ILK,RSU1
ZEB2,VIM
TWIST1,VIM
PTF1A,RFX6
PTF1A,CPA1
PRDM13,PTF1A
PTF1A,NKX6-1
NKX6-1,PTF1A
PTF1A,ONECUT1
ONECUT1,PTF1A
PTF1A,FOXN4
FOXN4,PTF1A
PTF1A,MNX1
MNX1,PTF1A
PTF1A,NKX2-2
NKX2-2,PTF1A
PTF1A,PDX1
PDX1,PTF1A
PTF1A,GCG
BMI1,UBE2D2A
BMI1,SOX2
SOX2,BMI1
BMI1,HIST1H2BK
BMI1,HIST3H2A
BMI1,GM14501
BMI1,H2AFX
BMI1,HIST2H2AB
BMI1,YAF2
YAF2,BMI1
BMI1,CBX6
CBX6,BMI1
BMI1,HIST2H2AC
BMI1,MAPKAPK3
BMI1,1700012L04RIK
BMI1,EED
EED,BMI1
BMI1,TRP53
TRP53,BMI1
BMI1,GM5132
BMI1,KDM2A
BMI1,HFE
BMI1,RYBP
RYBP,BMI1
BMI1,GM6910
BMI1,CTBP1
CTBP1,BMI1
BMI1,AEBP2
AEBP2,BMI1
BMI1,HIST1H2BM
BMI1,SCMH1
SCMH1,BMI1
BMI1,HIST2H2AA1
BMI1,HIST1H2AL
BMI1,HIST2H2AA2
BMI1,H2AFB3
BMI1,HIST2H4
BMI1,HIST1H4B
BMI1,HIST1H4C
BMI1,HIST1H4D
BMI1,HIST4H4
BMI1,HIST1H4J
BMI1,HIST1H4A
BMI1,HIST1H4I
BMI1,HIST1H4M
BMI1,HIST1H4F
BMI1,LOC102641229
BMI1,HIST1H4K
BMI1,HIST1H4N
BMI1,HIST1H4H
BMI1,UBAP2L
BMI1,CBX7
CBX7,BMI1
BMI1,SALL4
SALL4,BMI1
BMI1,UBE2D3
BMI1,BCOR
BCOR,BMI1
BMI1,ASXL1
ASXL1,BMI1
BMI1,MECOM
MECOM,BMI1
BMI1,H2AFJ
BMI1,GM5382
BMI1,ABCG2
BMI1,TFDP2
TFDP2,BMI1
BMI1,H2AFZ
BMI1,PCGF3
DNMT3B,BMI1
BMI1,HIST1H2BB
HIST1H2BB,BMI1
BMI1,H2AFV
BMI1,TFDP1
TFDP1,BMI1
BMI1,PROM1
BMI1,HIST2H3B
BMI1,HIST1H3F
BMI1,HIST1H3E
BMI1,HIST1H3D
BMI1,HIST1H3C
BMI1,HIST1H3B
BMI1,HIST2H3C2
BMI1,HIST2H3C1
BMI1,CETN2
BMI1,SUMO1
BMI1,ATM
ATM,BMI1
BMI1,LOC102641751
BMI1,UBE2I
BMI1,HIST2H2BE
BMI1,GM14484
PHC1,BMI1
BMI1,PCGF5
BMI1,HIST1H3I
BMI1,HIST1H3G
BMI1,HIST1H3H
BMI1,HIST1H3A
BMI1,HIST1H2BA
BMI1,GM14474
BMI1,GM4906
BMI1,GM6026
BMI1,GM16501
BMI1,MAPK11
MAPK11,BMI1
BMI1,HIST1H2AA
BMI1,LOC102642045
BMI1,H3F3C
BMI1,H3F3B
BMI1,GM12657
BMI1,H3F3A
BMI1,GM10257
BMI1,H2AFB2
BMI1,GM14920
REL,PSMB7
TRP73,PSMB7
HNRNPD,PSMB7
NFKB1,PSMB7
APC,PSMB7
TCEB2,PSMB7
TRP53,PSMB7
SUFU,PSMB7
NF1,PSMB7
SMURF2,PSMB7
GLI3,PSMB7
NFKB2,PSMB7
NFKBIB,PSMB7
WWP1,PSMB7
GLI2,PSMB7
CCND1,PSMB7
RUNX3,PSMB7
BUB3,PSMB7
RELB,PSMB7
TCEB1,PSMB7
VHL,PSMB7
HIF3A,PSMB7
EPC1,RBBP4
RBBP4,EPC1
EPC1,CCDC101
EPC1,RBBP7
RBBP7,EPC1
EPC1,MSL3
EPC1,WDR5
EPC1,RUVBL2
RUVBL2,EPC1
EPC1,EZH2
EZH2,EPC1
EPC1,GM6747
EPC1,MORF4L1
EPC1,ING4
ING4,EPC1
EPC1,TADA3
TADA3,EPC1
EPC1,CSRP2BP
EPC1,ACTB
EPC1,EED
EED,EPC1
EPC1,MRGBP
EPC1,KAT8
EPC1,ING1
ING1,EPC1
EPC1,MSL1
EPC1,POLE4
EPC1,DR1
DR1,EPC1
EPC1,ING3
ING3,EPC1
EPC1,RUVBL1
RUVBL1,EPC1
EPC1,GRIP1
EPC1,POLE3
EPC1,TRRAP
TRRAP,EPC1
EPC1,MSL2
EPC1,MEAF6
EPC1,KAT2A
EPC1,MORF4L2
EPC1,ACTL6A
EPC1,ZZZ3
ZZZ3,EPC1
EPC1,YEATS2
YEATS2,EPC1
TUBA1A,KIF5C
GABPB1,KIF5C
IFNG,IL2RA
SOS1,IL2RA
MAP3K7,PRKCQ
MAPK10,PRKCQ
MAPK8,PRKCQ
SYT1,GAD2
ZBTB43,MVB12B
DAB2,SLC2A8
SYT1,SLC2A8
WNT5A,SLC2A8
DEDD,COQ4
MED27,TRIP4
TRIP4,MED27
MED27,CCNC
MED27,QK
MED27,NCOR2
NCOR2,MED27
MED27,MED6
MED6,MED27
MED27,ACTR5
MED27,NCOA1
NCOA1,MED27
MED27,MED12L
MED27,MMACHC
MED27,MED9
MED27,OBFC1
MED27,FAM120B
MED27,CDK11B
MED27,PPARGC1B
PPARGC1B,MED27
MED27,HELZ2
MED27,NCOR1
NCOR1,MED27
GFI1B,TAL1
TAL1,GFI1B
MEIS1,GFI1B
GFI1B,LYL1
LYL1,GFI1B
GFI1B,LMO2
LMO2,GFI1B
GTF3C5,POLR3F
POLR3F,GTF3C5
GTF3C5,BRF2
GTF3C5,BRD7
BRD7,GTF3C5
GTF3C5,POLR1C
POLR1C,GTF3C5
GTF3C5,POLR2F
POLR2F,GTF3C5
GTF3C5,GTF3C3
GTF3C3,GTF3C5
GTF3C5,GTF3C1
GTF3C1,GTF3C5
GTF3C5,POLR3K
POLR3K,GTF3C5
GTF3C5,PBRM1
PBRM1,GTF3C5
GTF3C5,POLR3G
GTF3C5,TBP
TBP,GTF3C5
GTF3C5,FAM83E
GTF3C5,GTF3C4
GTF3C4,GTF3C5
GTF3C5,POLR2L
GTF3C5,POLR3C
POLR3C,GTF3C5
GTF3C5,POLR3E
POLR3E,GTF3C5
GTF3C5,BDP1
BDP1,GTF3C5
GTF3C5,POLR3GL
GTF3C5,LOC102641086
GTF3C5,LOC100862456
GTF3C5,POLR2K
POLR2K,GTF3C5
GTF3C5,GTF3A
GTF3C5,GTF3C2
GTF3C2,GTF3C5
GTF3C5,POLR3B
POLR3B,GTF3C5
MAPK1,PTGES2
NR4A2,EN1
EN1,NR4A2
NR4A2,DRD2
NR4A2,NEUROG2
NEUROG2,NR4A2
NR4A2,LOC102636299
NR4A2,LOC101056240
NR4A2,LOC102640040
NR4A2,SUMO2
NR4A2,LOC102642499
NR4A2,FOXA2
FOXA2,NR4A2
NR4A2,LOC102641751
NR4A2,UBE2I
NR4A2,LMO3
LMO3,NR4A2
NR4A2,DDC
NR4A2,LMX1B
LMX1B,NR4A2
GRIN1,OLFM1
BMP4,ACVR1C
HGF,LAMC3
PRPF4B,TOR1B
COPS2,TOR1B
COPS2,TOR1A
REL,PSMD5
TRP73,PSMD5
HNRNPD,PSMD5
NFKB1,PSMD5
RUNX3,PSMD5
BUB3,PSMD5
APC,PSMD5
RELB,PSMD5
TCEB2,PSMD5
TRP53,PSMD5
SUFU,PSMD5
NF1,PSMD5
SMURF2,PSMD5
TCEB1,PSMD5
VHL,PSMD5
GLI3,PSMD5
NFKB2,PSMD5
NFKBIB,PSMD5
HIF3A,PSMD5
GLI2,PSMD5
CCND1,PSMD5
MTF2,PHF19
RBBP4,PHF19
DNMT3B,PHF19
RBBP7,PHF19
HIST1H2BB,PHF19
EZH2,PHF19
PHF1,PHF19
EZH1,PHF19
EED,PHF19
AEBP2,PHF19
JARID2,PHF19
TUBA1A,CNTRL
MAPK8,GSN
MAPK1,GCA
IFIH1,IFIT3
IFIH1,IRGM1
IFIH1,USP17LC
IFIH1,HERC6
IFIH1,IFI44
IFIH1,NMI
IFIH1,DAK
IFIH1,GBP2
IFIH1,IFIT2
IFIH1,TRIM25
TRIM25,IFIH1
IFIH1,GBP7
IFIH1,IGTP
IFIH1,DDX60
IFIH1,IFI47
IFIH1,TRIM65
IFIH1,IRF9
IRF9,IFIH1
IFIH1,CXCL10
IFIH1,TLR7
IFIH1,USP17LD
IFIH1,OASL2
IFIH1,IFIT1
IFIH1,ZBP1
IFIH1,IIGP1
IFIH1,USP17LA
IFIH1,IRGM2
IFIH1,TLR3
IFIH1,DDX58
DDX58,IFIH1
IFIH1,RNF125
IFIH1,ISG15
IFIH1,ADAR
IFIH1,IFI204
IFI204,IFIH1
IFIH1,STAT2
STAT2,IFIH1
IFIH1,TRIM21
TRIM21,IFIH1
IFIH1,MB21D1
IFIH1,IFI44L
IFIH1,CDC25A
IFIH1,OASL1
IFIH1,OAS2
IFIH1,MAVS
IFIH1,PARP14
IFIH1,TMEM173
IFIH1,PARP9
IFIH1,IRF1
IFIH1,SAMD9L
IFIH1,UBA7
IFIH1,RTP4
IFIH1,MYD88
MYD88,IFIH1
IFIH1,RNASEL
IFIH1,USP17LB
IFIH1,DTX3L
IFIH1,ISG20
IFIH1,PARP12
IFIH1,STAT1
IFIH1,SAMHD1
IFIH1,TRIM13
TRIM13,IFIH1
IFIH1,TRIM30A
IFIH1,USP18
REL,PSMD14
TRP73,PSMD14
HNRNPD,PSMD14
NFKB1,PSMD14
APC,PSMD14
TCEB2,PSMD14
TRP53,PSMD14
SUFU,PSMD14
NF1,PSMD14
SMURF2,PSMD14
UBE2K,PSMD14
GLI3,PSMD14
NFKB2,PSMD14
NFKBIB,PSMD14
GLI2,PSMD14
CCND1,PSMD14
RUNX3,PSMD14
BUB3,PSMD14
RELB,PSMD14
TCEB1,PSMD14
VHL,PSMD14
HIF3A,PSMD14
DMAP1,BRD3
TCEB1,BRD3
NOTCH1,GATA3
GATA3,NOTCH1
NOTCH1,DTX2
NOTCH1,MAML3
NOTCH1,ADAM10
NOTCH1,UBC
NOTCH1,SNAI1
NOTCH1,EZH2
EZH2,NOTCH1
NOTCH1,HIF1AN
HIF1AN,NOTCH1
NOTCH1,APH1C
NOTCH1,DTX4
NOTCH1,EP300
NOTCH1,DVL1
NOTCH1,FLT1
NOTCH1,TRP53
NOTCH1,NOTCH2
NOTCH1,DLL3
NOTCH1,KLF4
NOTCH1,APH1B
NOTCH1,POFUT1
NOTCH1,PSEN1
NOTCH1,FURIN
NOTCH1,MAML2
NOTCH1,KAT2A
NOTCH1,KDR
NOTCH1,FGF2
NOTCH1,GM8430
NOTCH1,RPS27A
NOTCH1,TMED2
NOTCH1,GM21540
CCND1,NOTCH1
NOTCH1,POGLUT1
NOTCH1,MPP5
NOTCH1,JAG1
NOTCH1,VEGFA
NOTCH1,ITCH
NOTCH1,IGF1
NOTCH1,MAMLD1
NOTCH1,JAG2
NOTCH1,PROM1
NOTCH1,HEYL
NOTCH1,RUNX3
RUNX3,NOTCH1
NOTCH1,ATOH1
ATOH1,NOTCH1
NOTCH1,FBXW7
NOTCH1,APH1A
NOTCH1,ADAM17
NOTCH1,NOTCH3
NOTCH1,NUMBL
NOTCH1,PSENEN
NOTCH1,NES
NOTCH1,ERBB2
NOTCH1,MAML1
NOTCH1,DNER
NOTCH1,NUMB
NOTCH1,LFNG
HMGB4,1700019N19RIK
LHX3,ISL1
ISL1,LHX3
LHX3,NEUROG2
NEUROG2,LHX3
LHX3,NEUROD1
NEUROD1,LHX3
LHX3,NKX6-1
NKX6-1,LHX3
LHX3,MNX1
MNX1,LHX3
LHX3,GNRHR
LHX3,OLIG2
OLIG2,LHX3
LHX3,FOXP1
LHX3,GHRHR
LHX3,SLIT2
LHX3,FSHB
MAP3K7,TRAF2
DDX58,TRAF2
MAPK8,TRAF2
RBCK1,TRAF2
TRIM33,ENTPD2
MAPK1,DPP7
GRIN1,GRIK2
GRIN1,FYN
GRIN1,ITPKB
GRIN1,EPHB2
GRIN1,OLFM2
GRIN1,GRIN2C
GRIN1,LRP8
GRIN1,CALM5
GRIN1,GABRG2
GRIN1,PVALB
GRIN1,PORCN
GRIN1,DISC1
GRIN1,NLGN1
GRIN1,SRR
GRIN1,CAMK2D
GRIN1,CALB1
GRIN1,SLC1A2
GRIN1,SHISA6
GRIN1,AKAP9
GRIN1,CPT1C
GRIN1,BSN
GRIN1,GRIA3
GRIN1,NTRK2
GRIN1,MAP2
GRIN1,SHANK2
GRIN1,SHISA9
GRIN1,KCNIP3
GRIN1,BDNF
GRIN1,RASGRF1
GRIN1,ABHD12
GRIN1,EPHB4
GRIN1,GRIK4
GRIN1,SHANK1
GRIN1,NETO1
GRIN1,GRM1
GRIN1,PTK2B
GRIN1,NRAS
GRIN1,GRIA1
GRIN1,PSEN1
GRIN1,GRIN3B
GRIN1,YES1
GRIN1,VWC2
GRIN1,SLC17A7
GRIN1,SRC
GRIN1,SYNGAP1
GRIN1,ATRN
GRIN1,VWC2L
GRIN1,NRN1
GRIN1,HTT
GRIN1,NOS1
GRIN1,DLG3
GRIN1,SHANK3
GRIN1,ACTN2
GRIN1,CAMK2A
GRIN1,CALM4
GRIN1,DLG2
GRIN1,HOMER1
GRIN1,DRD2
GRIN1,GRIN2B
GRIN1,CACNG5
GRIN1,FBXO2
GRIN1,RAC1
GRIN1,TIAM1
GRIN1,GRM5
GRIN1,PPP1CC
GRIN1,GM5601
GRIN1,KCND2
GRIN1,DAO
GRIN1,GRIA2
GRIN1,LRFN1
GRIN1,OLFM3
GRIN1,GRIK1
GRIN1,CACNG3
GRIN1,EPS8
GRIN1,LRFN2
GRIN1,DLG1
GRIN1,DLGAP1
GRIN1,KRAS
GRIN1,LYN
GRIN1,GM11787
GRIN1,ABHD6
GRIN1,SYP
GRIN1,GRIN2A
GRIN1,LRRTM4
GRIN1,CAMK2G
GRIN1,GAD1
GRIN1,GRID2
GRIN1,CNIH3
GRIN1,CALML4
GRIN1,SLC32A1
GRIN1,CAMK2B
GRIN1,MAPK3
MAPK3,GRIN1
GRIN1,CREB1
CREB1,GRIN1
GRIN1,FMR1
FMR1,GRIN1
GRIN1,CALML3
GRIN1,SYN1
KEAP1,ANAPC2
RNF4,ANAPC2
RNF6,ANAPC2
ASB1,ANAPC2
ASB4,ANAPC2
RLIM,ANAPC2
SMURF1,ANAPC2
ASB12,ANAPC2
EHMT1,ANAPC2
TRIM21,ANAPC2
RNF2,ANAPC2
ASB9,ANAPC2
TRIM32,ANAPC2
BUB3,ANAPC2
PHC1,ANAPC2
ZBTB16,ANAPC2
TCEB2,ANAPC2
ASB6,ANAPC2
SMURF2,ANAPC2
TCEB1,ANAPC2
UBE2K,ANAPC2
LMO7,ANAPC2
VHL,ANAPC2
RNF14,ANAPC2
WWP1,ANAPC2
CBX7,ANAPC2
ESPL1,ANAPC2
RBCK1,ANAPC2
ASB15,ANAPC2
TUBA1A,SSNA1
RFX5,RBMS1
DEAF1,ZMYND19
PAX8,TG
WT1,PAX8
PAX8,FOXE1
PAX8,PRKCA
PAX8,PRKCB
PAX8,SIX2
SIX2,PAX8
PAX8,EYA1
EYA1,PAX8
MYD88,IL1F5
MYD88,IL1F6
MAPK1,NCKAP1
MAPK3,NCKAP1
ABL1,NCKAP1
WNT5A,FRZB
KEAP1,UBE2E3
ASB1,UBE2E3
ASB4,UBE2E3
ASB9,UBE2E3
TCEB2,UBE2E3
ASB6,UBE2E3
SMURF2,UBE2E3
UBE2K,UBE2E3
LMO7,UBE2E3
RNF14,UBE2E3
WWP1,UBE2E3
RNF4,UBE2E3
RNF6,UBE2E3
RLIM,UBE2E3
SMURF1,UBE2E3
ASB12,UBE2E3
TRIM21,UBE2E3
TRIM32,UBE2E3
ZBTB16,UBE2E3
TCEB1,UBE2E3
VHL,UBE2E3
RBCK1,UBE2E3
ASB15,UBE2E3
NFKB1,PRG3
HNRNPK,CLP1
RNPS1,CLP1
PAPOLA,CLP1
POLR2C,CLP1
SRSF2,CLP1
SNRPB,CLP1
HNRNPD,CLP1
SRSF3,CLP1
RBMX,CLP1
YBX1,CLP1
SRRM1,CLP1
SRSF5,CLP1
ELAVL2,CLP1
WBP11,CLP1
PLRG1,CLP1
CTNNBL1,CLP1
SRRT,CLP1
FUS,CLP1
DMP1,ITGAV
MAPK1,GORASP2
MAPK3,GORASP2
HGF,OLA1
ESPL1,KIF18A
TUBA1A,KIF18A
BUB3,KIF18A
GNRH1,FSHB
PTHLH,FSHB
PTH,FSHB
PRL,FSHB
MED21,ARL14EP
ATF7IP,ARL14EP
POLR1D,NOP10
POLR2F,NOP10
ZNRD1,NOP10
POLR2K,NOP10
SYT1,LIN7C
ZBTB16,COMMD9
KEAP1,COMMD9
TCEB2,COMMD9
ASB6,COMMD9
FEM1B,COMMD9
ASB12,COMMD9
HIF3A,COMMD9
RBBP7,COMMD9
ASB1,COMMD9
ASB9,COMMD9
TCEB1,COMMD9
ERCC8,COMMD9
ASB4,COMMD9
DDB2,COMMD9
LMO7,COMMD9
VHL,COMMD9
COPS2,COMMD9
ASB15,COMMD9
COPS2,EIF3M
HNRNPK,CSTF3
RNPS1,CSTF3
PAPOLA,CSTF3
POLR2C,CSTF3
SRSF2,CSTF3
SNRPB,CSTF3
PAPOLB,CSTF3
HNRNPD,CSTF3
SRSF3,CSTF3
RBMX,CSTF3
YBX1,CSTF3
SRRM1,CSTF3
SRSF5,CSTF3
ELAVL2,CSTF3
WBP11,CSTF3
PLRG1,CSTF3
CTNNBL1,CSTF3
SRRT,CSTF3
FUS,CSTF3
FMR1,CAPRIN1
POLR1E,NAT10
POLR3B,NAT10
ELF5,CDX2
CDX2,ELF5
KEAP1,CAT
NFE2L2,CAT
FOXO3,CAT
MAPK8,CAT
MAPK3,CAT
SIRT1,CAT
DMP1,FBN1
BMP4,FBN1
MEN1,FBN1
MEIS2,DLX1
DLX1,MEIS2
MEIS2,EN1
EN1,MEIS2
MEIS2,FAM222A
MEIS2,MAB21L1
MEIS2,MEIS1
MEIS1,MEIS2
MEIS2,EN2
EN2,MEIS2
MEIS2,MAB21L2
MEIS2,DLX3
DLX3,MEIS2
MEIS2,LMX1B
LMX1B,MEIS2
MEIS2,OTX2
OTX2,MEIS2
MEIS2,HOXB13
HOXB13,MEIS2
CREB3L1,CRTC2
CREB3L1,CREB3
CREB3,CREB3L1
CREB3L1,CREB3L4
CREB3L4,CREB3L1
CREB3L1,CREB3L2
CREB3L2,CREB3L1
CREB3L1,ATF4
ATF4,CREB3L1
CREB3L1,CREB5
CREB5,CREB3L1
CREB3L1,CREB3L3
CREB3L3,CREB3L1
CREB3L1,MBTPS2
CREB3L1,MBTPS1
CREB3L1,CREB1
CREB1,CREB3L1
CREB3L1,LOC102641666
CREB3L1,ATF2
ATF2,CREB3L1
ZHX2,MDK
MAPK1,MDK
NOTCH2,MDK
MAPK8,MDK
MYOCD,MDK
MAPK3,MDK
ELL3,CPSF3L
ELL3,EAF2
ELL3,INTS5
ELL3,ELL
ELL,ELL3
ELL3,CCNT1
ELL3,GTF2F2
GTF2F2,ELL3
ELL3,RPRD1B
ELL3,POLR2C
POLR2C,ELL3
ELL3,SNAPC3
SNAPC3,ELL3
ELL3,TAF6
TAF6,ELL3
ELL3,NARG2
ELL3,POLR2B
POLR2B,ELL3
ELL3,CDK7
ELL3,ZC3H8
ELL3,ZFP143
ZFP143,ELL3
ELL3,RPRD1A
ELL3,RPRD2
ELL3,PCF11
ELL3,SNAPC4
SNAPC4,ELL3
ELL3,TAF8
ELL3,INTS8
ELL3,INTS6
ELL3,GM3258
ELL3,SUPT4A
ELL3,NCBP1
ELL3,ASUN
ELL3,RPAP2
ELL3,POLR2F
POLR2F,ELL3
ELL3,TAF13
TAF13,ELL3
ELL3,POLR2J
POLR2J,ELL3
ELL3,BC018507
ELL3,POLR2G
POLR2G,ELL3
ELL3,LOC102642697
ELL3,GTF2A2
GTF2A2,ELL3
ELL3,GTF2E2
GTF2E2,ELL3
ELL3,LOC102641086
ELL3,LOC100862456
ELL3,POLR2K
POLR2K,ELL3
ELL3,INTS10
ELL3,SRRT
SRRT,ELL3
ELL3,POU2F2
POU2F2,ELL3
ELL3,GTF2B
GTF2B,ELL3
ELL3,INTS1
ELL3,AFF1
ELL3,VWA9
ELL3,AFF4
AFF4,ELL3
ELL3,SNAPC5
SNAPC5,ELL3
ELL3,TBP
TBP,ELL3
ELL3,INTS12
INTS12,ELL3
ELL3,CCNK
ELL3,SSU72
ELL3,TAF11
TAF11,ELL3
ELL3,INTS3
ELL3,POLR2L
TLR4,F2
GNRH1,F2
XBP1,PDIA3
DDB2,TRPC4AP
DDB2,COMMD7
DDB2,CCDC22
DDB2,GTF2H2
GTF2H2,DDB2
DDB2,MCRS1
DDB2,CHD1L
DDB2,DCUN1D5
DDB2,POLD3
DDB2,RBBP7
RBBP7,DDB2
DDB2,POLD2
DDB2,DCAF7
DDB2,RBBP5
DDB2,COMMD4
DDB2,DCAF8
DDB2,INO80E
DDB2,UBC
DDB2,TFPT
DDB2,WDR5
DDB2,INO80C
DDB2,COPS2
COPS2,DDB2
DDB2,DCAF12
DDB2,GPS1
DDB2,COPS8
DDB2,DCAF15
DDB2,COPS7A
DDB2,COMMD1
DDB2,CETN2
DDB2,DCAF17
DDB2,DET1
DDB2,SUMO1
DDB2,COMMD6
DDB2,CUL4B
DDB2,XPA
DDB2,ERCC8
ERCC8,DDB2
DDB2,VPRBP
DDB2,DCAF11
DDB2,INO80D
DDB2,LOC102641751
DDB2,UBE2I
DDB2,DCAF10
DDB2,INO80
DDB2,NFRKB
NFRKB,DDB2
DDB2,COPS7B
DDB2,RFC1
RFC1,DDB2
DDB2,ACTB
DDB2,CRBN
DDB2,COMMD2
DDB2,PARP2
DDB2,CUL5
DDB2,DCUN1D2
DDB2,COMMD3
DDB2,RFWD2
DDB2,COPS4
DDB2,POLE4
DDB2,DCAF5
DDB2,ACTR5
DDB2,PIAS1
PIAS1,DDB2
DDB2,POLD1
DDB2,COMMD10
DDB2,GLMN
DDB2,RUVBL1
RUVBL1,DDB2
DDB2,DDA1
DDB2,POLE3
DDB2,PCNA
DDB2,RFC3
DDB2,DCUN1D4
DDB2,GTF2H5
DDB2,RFC5
DDB2,ACTL6A
DDB2,USP24
DDB2,GM8430
DDB2,RPS27A
DDB2,PIAS3
PIAS3,DDB2
DDB2,INO80B
DDB2,WDTC1
SYT1,SNAP25
KEAP1,UBR1
RNF4,UBR1
RNF6,UBR1
ASB1,UBR1
ASB4,UBR1
RLIM,UBR1
SMURF1,UBR1
ASB12,UBR1
TRIM21,UBR1
ASB9,UBR1
TRIM32,UBR1
ZBTB16,UBR1
TCEB2,UBR1
ASB6,UBR1
SMURF2,UBR1
TCEB1,UBR1
UBE2K,UBR1
LMO7,UBR1
VHL,UBR1
RNF14,UBR1
WWP1,UBR1
RBCK1,UBR1
ASB15,UBR1
TRP53,JAG1
CCND1,JAG1
HEYL,JAG1
ATOH1,JAG1
MAML1,JAG1
TUBA1A,TTBK2
KEAP1,UBOX5
RNF4,UBOX5
RNF6,UBOX5
ASB1,UBOX5
ASB4,UBOX5
SMYD1,UBOX5
RLIM,UBOX5
SMURF1,UBOX5
ASB12,UBOX5
TRIM21,UBOX5
ASB9,UBOX5
TRIM32,UBOX5
ZBTB16,UBOX5
TCEB2,UBOX5
ASB6,UBOX5
SMURF2,UBOX5
TCEB1,UBOX5
UBE2K,UBOX5
LMO7,UBOX5
VHL,UBOX5
RNF14,UBOX5
WWP1,UBOX5
RBCK1,UBOX5
ASB15,UBOX5
GNRH1,OXT
PRL,OXT
GTF2H2,RTF1
GTF2F2,RTF1
POLR2C,RTF1
POLR2B,RTF1
HIST1H2BB,RTF1
POLR2F,RTF1
ERCC2,RTF1
TCEA1,RTF1
POLR2A,RTF1
TCEB2,RTF1
GTF2H3,RTF1
ELL,RTF1
TCEB1,RTF1
SSRP1,RTF1
POLR2J,RTF1
MLLT3,RTF1
POLR2G,RTF1
POLR2K,RTF1
CTDP1,RTF1
AFF4,RTF1
TRIB3,CHAC1
HGF,SPINT1
SOS1,GFRA4
RAD51,MCM3
MCM3,RAD51
RAD51,KNTC1
KNTC1,RAD51
RAD51,MELK
RAD51,CDC6
RAD51,TOP2A
RAD51,ABCD3
RAD51,CHEK2
RAD51,CCNB1
RAD51,GM5593
RAD51,LOC102643276
RAD51,TTK
RAD51,RAD51C
RAD51,KIF20A
RAD51,H2AFX
RAD51,PALB2
RAD51,UBE2C
RAD51,RAD51AP1
RAD51,BLM
RAD51,MDC1
RAD51,TOP1
RAD51,RECQL4
RAD51,MLH1
RAD51,MSH3
RAD51,EXO1
RAD51,SPO11
SPO11,RAD51
RAD51,MAD2L1
RAD51,LOC102641123
RAD51,MCM2
MCM2,RAD51
RAD51,RAD18
RAD51,MUS81
RAD51,TRP53
TRP53,RAD51
RAD51,ATR
RAD51,TRP53BP1
TRP53BP1,RAD51
RAD51,NCAPG
RAD51,LIG1
RAD51,SMC5
RAD51,PCNA
RAD51,ZWILCH
RAD51,BUB1
RAD51,FIGNL1
RAD51,TIPIN
RAD51,DNA2
RAD51,WDHD1
RAD51,TPX2
RAD51,FANCM
RAD51,ABL1
ABL1,RAD51
RAD51,RBBP8
RAD51,FBXO18
RAD51,NCAPG2
RAD51,CHTF18
RAD51,MMS22L
RAD51,GINS1
RAD51,GINS2
