,source_gene,target_gene
7347,ORC4,CEBPD
7348,ORC4,RFX5
7349,ORC4,FOSL2
7350,ORC4,MYBL2
7351,ZNF714,JUND
7352,ZNF714,MAZ
7353,ZNF714,REST
7354,ZNF714,MYC
7355,ZNF714,CREB1
7356,ZNF714,CEBPD
7357,ZNF714,RFX5
7358,ZNF714,FOSL2
7359,ZNF714,MYBL2
7360,ZNF714,ELF1
7361,ZNF587B,JUND
7362,ZNF587B,MYC
7363,ZNF587B,CREB1
7364,ZNF587B,CEBPD
7365,ZNF587B,RFX5
7366,ZNF587B,FOSL2
7367,PCNA,MAFF
7368,PCNA,JUND
7369,PCNA,MAZ
7370,PCNA,REST
7371,PCNA,MYC
7372,PCNA,CREB1
7373,PCNA,CEBPD
7374,PCNA,RFX5
7375,PCNA,FOSL2
7376,PCNA,MYBL2
7377,PCNA,ELF1
7378,TMEM37,JUND
7379,TMEM37,MAZ
7380,TMEM37,REST
7381,TMEM37,MYC
7382,TMEM37,CREB1
7383,TMEM37,CEBPD
7384,TMEM37,RFX5
7385,TMEM37,FOSL2
7386,TMEM37,MYBL2
7387,TMEM37,ELF1
7388,THAP1,JUND
7389,THAP1,MYC
7390,THAP1,CREB1
7391,THAP1,RFX5
7392,THAP1,FOSL2
7393,GALM,JUND
7394,GALM,MAZ
7395,GALM,CREB1
7396,GALM,CEBPD
7397,GALM,RFX5
7398,GALM,FOSL2
7399,ZFP64,JUND
7400,ZFP64,REST
7401,ZFP64,CREB1
7402,ZFP64,CEBPD
7403,ZFP64,FOSL2
7404,ZNF670,JUND
7405,ZNF670,MYC
7406,ZNF670,CREB1
7407,ZNF670,CEBPD
7408,ZNF670,RFX5
7409,ZNF670,FOSL2
7410,TK1,MAFF
7411,TK1,JUND
7412,TK1,MAZ
7413,TK1,REST
7414,TK1,MYC
7415,TK1,CREB1
7416,TK1,CEBPD
7417,TK1,RFX5
7418,TK1,FOSL2
7419,TK1,MYBL2
7420,TK1,ELF1
7421,DCAF13,MAFF
7422,DCAF13,JUND
7423,DCAF13,MAZ
7424,DCAF13,REST
7425,DCAF13,MYC
7426,DCAF13,CREB1
7427,DCAF13,CEBPD
7428,DCAF13,RFX5
7429,DCAF13,FOSL2
7430,DCAF13,MYBL2
7431,DCAF13,ELF1
7432,IRF1,JUND
7433,IRF1,REST
7434,IRF1,CREB1
7435,IRF1,CEBPD
7436,IRF1,RFX5
7437,IRF1,FOSL2
7438,ZNF146,JUND
7439,ZNF146,MAZ
7440,ZNF146,REST
7441,ZNF146,MYC
7442,ZNF146,CREB1
7443,ZNF146,CEBPD
7444,ZNF146,RFX5
7445,ZNF146,FOSL2
7446,ZNF146,MYBL2
7447,ZNF146,ELF1
7448,ZNF354A,JUND
7449,ZNF354A,CREB1
7450,ZNF354A,CEBPD
7451,ZNF354A,RFX5
7452,ZNF354A,FOSL2
7453,HMGCL,JUND
7454,HMGCL,CREB1
7455,HMGCL,FOSL2
7456,HNF1B,JUND
7457,HNF1B,CREB1
7458,NFATC2,CREB1
7459,PUS7L,JUND
7460,PUS7L,MAZ
7461,PUS7L,REST
7462,PUS7L,MYC
7463,PUS7L,CREB1
7464,PUS7L,CEBPD
7465,PUS7L,RFX5
7466,PUS7L,FOSL2
7467,PUS7L,MYBL2
7468,JAZF1,CREB1
7469,BRIX1,MAFF
7470,BRIX1,JUND
7471,BRIX1,MAZ
7472,BRIX1,REST
7473,BRIX1,MYC
7474,BRIX1,CREB1
7475,BRIX1,CEBPD
7476,BRIX1,RFX5
7477,BRIX1,FOSL2
7478,BRIX1,MYBL2
7479,BRIX1,ELF1
7480,ETS1,JUND
7481,ETS1,MAZ
7482,ETS1,REST
7483,ETS1,MYC
7484,ETS1,CREB1
7485,ETS1,CEBPD
7486,ETS1,RFX5
7487,ETS1,FOSL2
7488,ETS1,MYBL2
7489,ACADSB,JUND
7490,ACADSB,CREB1
7491,ACADSB,RFX5
7492,ACADSB,FOSL2
7493,MAP1B,JUND
7494,MAP1B,MAZ
7495,MAP1B,MYC
7496,MAP1B,CREB1
7497,MAP1B,CEBPD
7498,MAP1B,RFX5
7499,MAP1B,FOSL2
7500,MAP1B,MYBL2
7501,HPRT1,JUND
7502,HPRT1,MAZ
7503,HPRT1,MYC
7504,HPRT1,CREB1
7505,HPRT1,CEBPD
7506,HPRT1,RFX5
7507,HPRT1,FOSL2
7508,HPRT1,MYBL2
7509,ZNF195,JUND
7510,ZNF195,MAZ
7511,ZNF195,REST
7512,ZNF195,MYC
7513,ZNF195,CREB1
7514,ZNF195,CEBPD
7515,ZNF195,RFX5
7516,ZNF195,FOSL2
7517,ZNF195,MYBL2
7518,ZNF195,ELF1
7519,NR2F2,JUND
7520,NR2F2,MAZ
7521,NR2F2,MYC
7522,NR2F2,CREB1
7523,NR2F2,CEBPD
7524,NR2F2,RFX5
7525,NR2F2,FOSL2
7526,NR2F2,MYBL2
7527,NR2F2,ELF1
7528,SRF,MAFF
7529,SRF,JUND
7530,SRF,JUN
7531,SRF,FOXA1
7532,SRF,MAZ
7533,SRF,ATF3
7534,SRF,REST
7535,SRF,MYC
7536,SRF,CREB1
7537,SRF,EPAS1
7538,SRF,CEBPD
7539,SRF,SRF
7540,SRF,RFX5
7541,SRF,FOSL2
7542,SRF,MYBL2
7543,SRF,CEBPZ
7544,SRF,ELF1
7545,ZNF74,CREB1
7546,GGCT,MAFF
7547,GGCT,JUND
7548,GGCT,MAZ
7549,GGCT,REST
7550,GGCT,MYC
7551,GGCT,CREB1
7552,GGCT,CEBPD
7553,GGCT,RFX5
7554,GGCT,FOSL2
7555,GGCT,MYBL2
7556,GGCT,ELF1
7557,RBPJ,JUND
7558,RBPJ,MAZ
7559,RBPJ,MYC
7560,RBPJ,CREB1
7561,RBPJ,CEBPD
7562,RBPJ,RFX5
7563,RBPJ,FOSL2
7564,RBPJ,MYBL2
7565,RREB1,JUND
7566,RREB1,MAZ
7567,RREB1,REST
7568,RREB1,MYC
7569,RREB1,CREB1
7570,RREB1,CEBPD
7571,RREB1,RFX5
7572,RREB1,FOSL2
7573,RREB1,MYBL2
7574,RREB1,ELF1
7575,ASUN,JUND
7576,ASUN,MAZ
7577,ASUN,REST
7578,ASUN,MYC
7579,ASUN,CREB1
7580,ASUN,CEBPD
7581,ASUN,RFX5
7582,ASUN,FOSL2
7583,ASUN,MYBL2
7584,ASUN,ELF1
7585,NOL10,JUND
7586,NOL10,MAZ
7587,NOL10,REST
7588,NOL10,MYC
7589,NOL10,CREB1
7590,NOL10,CEBPD
7591,NOL10,RFX5
7592,NOL10,FOSL2
7593,NOL10,MYBL2
7594,NOL10,ELF1
7595,ZWILCH,MAFF
7596,ZWILCH,JUND
7597,ZWILCH,FOXA1
7598,ZWILCH,MAZ
7599,ZWILCH,REST
7600,ZWILCH,MYC
7601,ZWILCH,CREB1
7602,ZWILCH,CEBPD
7603,ZWILCH,RFX5
7604,ZWILCH,FOSL2
7605,ZWILCH,MYBL2
7606,ZWILCH,ELF1
7607,GTF2I,JUND
7608,GTF2I,CREB1
7609,GTF2I,CEBPD
7610,GTF2I,RFX5
7611,GTF2I,FOSL2
7612,MEST,JUND
7613,MEST,MAZ
7614,MEST,REST
7615,MEST,MYC
7616,MEST,CREB1
7617,MEST,CEBPD
7618,MEST,RFX5
7619,MEST,FOSL2
7620,MEST,MYBL2
7621,ZBTB44,JUND
7622,ZBTB44,MAZ
7623,ZBTB44,REST
7624,ZBTB44,MYC
7625,ZBTB44,CREB1
7626,ZBTB44,CEBPD
7627,ZBTB44,RFX5
7628,ZBTB44,FOSL2
7629,ZBTB44,MYBL2
7630,ZBTB44,ELF1
7631,SERPIND1,JUND
7632,SERPIND1,MAZ
7633,SERPIND1,REST
7634,SERPIND1,MYC
7635,SERPIND1,CREB1
7636,SERPIND1,CEBPD
7637,SERPIND1,RFX5
7638,SERPIND1,FOSL2
7639,SERPIND1,MYBL2
7640,SERPIND1,ELF1
7641,MAD2L1,MAFF
7642,MAD2L1,JUND
7643,MAD2L1,FOXA1
7644,MAD2L1,MAZ
7645,MAD2L1,REST
7646,MAD2L1,MYC
7647,MAD2L1,CREB1
7648,MAD2L1,CEBPD
7649,MAD2L1,RFX5
7650,MAD2L1,FOSL2
7651,MAD2L1,MYBL2
7652,MAD2L1,ELF1
7653,WARS,JUND
7654,WARS,MAZ
7655,WARS,REST
7656,WARS,MYC
7657,WARS,CREB1
7658,WARS,CEBPD
7659,WARS,RFX5
7660,WARS,FOSL2
7661,WARS,MYBL2
7662,WARS,ELF1
7663,PPFIBP2,CREB1
7664,SLC25A20,JUND
7665,SLC25A20,MAZ
7666,SLC25A20,MYC
7667,SLC25A20,CREB1
7668,SLC25A20,CEBPD
7669,SLC25A20,RFX5
7670,SLC25A20,FOSL2
7671,SLC25A20,MYBL2
7672,SLC25A20,ELF1
7673,FOXN2,CREB1
7674,MTERF3,JUND
7675,MTERF3,MAZ
7676,MTERF3,REST
7677,MTERF3,MYC
7678,MTERF3,CREB1
7679,MTERF3,CEBPD
7680,MTERF3,RFX5
7681,MTERF3,FOSL2
7682,MTERF3,MYBL2
7683,MTERF3,ELF1
7684,MSH2,MAFF
7685,MSH2,JUND
7686,MSH2,MAZ
7687,MSH2,REST
7688,MSH2,MYC
7689,MSH2,CREB1
7690,MSH2,CEBPD
7691,MSH2,RFX5
7692,MSH2,FOSL2
7693,MSH2,MYBL2
7694,MSH2,ELF1
7695,WDHD1,JUND
7696,WDHD1,MAZ
7697,WDHD1,REST
7698,WDHD1,MYC
7699,WDHD1,CREB1
7700,WDHD1,CEBPD
7701,WDHD1,RFX5
7702,WDHD1,FOSL2
7703,WDHD1,MYBL2
7704,WDHD1,ELF1
7705,COQ3,MAFF
7706,COQ3,JUND
7707,COQ3,MAZ
7708,COQ3,REST
7709,COQ3,MYC
7710,COQ3,CREB1
7711,COQ3,CEBPD
7712,COQ3,RFX5
7713,COQ3,FOSL2
7714,COQ3,MYBL2
7715,COQ3,ELF1
7716,NVL,JUND
7717,NVL,CREB1
7718,NVL,CEBPD
7719,NVL,RFX5
7720,NVL,FOSL2
7721,VPS72,MAFF
7722,VPS72,JUND
7723,VPS72,MAZ
7724,VPS72,REST
7725,VPS72,MYC
7726,VPS72,CREB1
7727,VPS72,CEBPD
7728,VPS72,RFX5
7729,VPS72,FOSL2
7730,VPS72,MYBL2
7731,VPS72,ELF1
7732,RNASEH2A,MAFF
7733,RNASEH2A,JUND
7734,RNASEH2A,MAZ
7735,RNASEH2A,REST
7736,RNASEH2A,MYC
7737,RNASEH2A,CREB1
7738,RNASEH2A,CEBPD
7739,RNASEH2A,RFX5
7740,RNASEH2A,FOSL2
7741,RNASEH2A,MYBL2
7742,RNASEH2A,ELF1
7743,TIPIN,MAFF
7744,TIPIN,JUND
7745,TIPIN,MAZ
7746,TIPIN,REST
7747,TIPIN,MYC
7748,TIPIN,CREB1
7749,TIPIN,CEBPD
7750,TIPIN,RFX5
7751,TIPIN,FOSL2
7752,TIPIN,MYBL2
7753,TIPIN,ELF1
7754,HGD,MAFF
7755,HGD,JUND
7756,HGD,MAZ
7757,HGD,REST
7758,HGD,MYC
7759,HGD,CREB1
7760,HGD,CEBPD
7761,HGD,RFX5
7762,HGD,FOSL2
7763,HGD,MYBL2
7764,HGD,ELF1
7765,NIF3L1,JUND
7766,NIF3L1,MAZ
7767,NIF3L1,REST
7768,NIF3L1,MYC
7769,NIF3L1,CREB1
7770,NIF3L1,CEBPD
7771,NIF3L1,RFX5
7772,NIF3L1,FOSL2
7773,NIF3L1,MYBL2
7774,NIF3L1,ELF1
7775,KIF23,MAFF
7776,KIF23,JUND
7777,KIF23,FOXA1
7778,KIF23,MAZ
7779,KIF23,REST
7780,KIF23,MYC
7781,KIF23,CREB1
7782,KIF23,CEBPD
7783,KIF23,RFX5
7784,KIF23,FOSL2
7785,KIF23,MYBL2
7786,KIF23,ELF1
7787,MRPL1,MAFF
7788,MRPL1,JUND
7789,MRPL1,MAZ
7790,MRPL1,REST
7791,MRPL1,MYC
7792,MRPL1,CREB1
7793,MRPL1,CEBPD
7794,MRPL1,RFX5
7795,MRPL1,FOSL2
7796,MRPL1,MYBL2
7797,MRPL1,ELF1
7798,NUDT1,JUND
7799,NUDT1,MAZ
7800,NUDT1,REST
7801,NUDT1,MYC
7802,NUDT1,CREB1
7803,NUDT1,CEBPD
7804,NUDT1,RFX5
7805,NUDT1,FOSL2
7806,NUDT1,MYBL2
7807,NUDT1,ELF1
7808,FUCA1,JUND
7809,FUCA1,MAZ
7810,FUCA1,MYC
7811,FUCA1,CREB1
7812,FUCA1,CEBPD
7813,FUCA1,RFX5
7814,FUCA1,FOSL2
7815,FUCA1,MYBL2
7816,FUCA1,ELF1
7817,ANAPC4,JUND
7818,ANAPC4,MAZ
7819,ANAPC4,REST
7820,ANAPC4,MYC
7821,ANAPC4,CREB1
7822,ANAPC4,CEBPD
7823,ANAPC4,RFX5
7824,ANAPC4,FOSL2
7825,ANAPC4,MYBL2
7826,ANAPC4,ELF1
7827,MYRF,CREB1
7828,MIS18BP1,MAFF
7829,MIS18BP1,JUND
7830,MIS18BP1,MAZ
7831,MIS18BP1,REST
7832,MIS18BP1,MYC
7833,MIS18BP1,CREB1
7834,MIS18BP1,CEBPD
7835,MIS18BP1,RFX5
7836,MIS18BP1,FOSL2
7837,MIS18BP1,MYBL2
7838,MIS18BP1,ELF1
7839,TMEM120A,JUND
7840,TMEM120A,MAZ
7841,TMEM120A,CREB1
7842,TMEM120A,CEBPD
7843,TMEM120A,RFX5
7844,TMEM120A,FOSL2
7845,DPF3,JUND
7846,DPF3,CREB1
7847,DPF3,FOSL2
7848,APOA2,MAFF
7849,APOA2,JUND
7850,APOA2,MAZ
7851,APOA2,REST
7852,APOA2,MYC
7853,APOA2,CREB1
7854,APOA2,CEBPD
7855,APOA2,RFX5
7856,APOA2,FOSL2
7857,APOA2,MYBL2
7858,APOA2,ELF1
7859,RAB34,JUND
7860,RAB34,MYC
7861,RAB34,CREB1
7862,RAB34,RFX5
7863,RAB34,FOSL2
7864,ZFP62,JUND
7865,ZFP62,CREB1
7866,ZFP62,FOSL2
7867,E2F5,JUND
7868,E2F5,MAZ
7869,E2F5,MYC
7870,E2F5,CREB1
7871,E2F5,CEBPD
7872,E2F5,RFX5
7873,E2F5,FOSL2
7874,KIF22,JUND
7875,KIF22,MAZ
7876,KIF22,REST
7877,KIF22,MYC
7878,KIF22,CREB1
7879,KIF22,CEBPD
7880,KIF22,RFX5
7881,KIF22,FOSL2
7882,KIF22,MYBL2
7883,KIF22,ELF1
7884,SIL1,JUND
7885,SIL1,MAZ
7886,SIL1,MYC
7887,SIL1,CREB1
7888,SIL1,CEBPD
7889,SIL1,RFX5
7890,SIL1,FOSL2
7891,SIL1,MYBL2
7892,RFXANK,JUND
7893,RFXANK,MAZ
7894,RFXANK,REST
7895,RFXANK,MYC
7896,RFXANK,CREB1
7897,RFXANK,CEBPD
7898,RFXANK,RFX5
7899,RFXANK,FOSL2
7900,RFXANK,MYBL2
7901,UGP2,JUND
7902,UGP2,MAZ
7903,UGP2,MYC
7904,UGP2,CREB1
7905,UGP2,CEBPD
7906,UGP2,RFX5
7907,UGP2,FOSL2
7908,UGP2,MYBL2
7909,E2F3,JUND
7910,E2F3,CREB1
7911,E2F3,FOSL2
7912,DTWD1,JUND
7913,DTWD1,MAZ
7914,DTWD1,REST
7915,DTWD1,MYC
7916,DTWD1,CREB1
7917,DTWD1,CEBPD
7918,DTWD1,RFX5
7919,DTWD1,FOSL2
7920,DTWD1,MYBL2
7921,DTWD1,ELF1
7922,SP4,JUND
7923,SP4,MAZ
7924,SP4,REST
7925,SP4,MYC
7926,SP4,CREB1
7927,SP4,CEBPD
7928,SP4,RFX5
7929,SP4,FOSL2
7930,SP4,MYBL2
7931,SP4,ELF1
7932,ZNF239,JUND
7933,ZNF239,CREB1
7934,RAD51C,JUND
7935,RAD51C,MAZ
7936,RAD51C,REST
7937,RAD51C,MYC
7938,RAD51C,CREB1
7939,RAD51C,CEBPD
7940,RAD51C,RFX5
7941,RAD51C,FOSL2
7942,RAD51C,MYBL2
7943,HMMR,MAFF
7944,HMMR,JUND
7945,HMMR,MAZ
7946,HMMR,REST
7947,HMMR,MYC
7948,HMMR,CREB1
7949,HMMR,CEBPD
7950,HMMR,RFX5
7951,HMMR,FOSL2
7952,HMMR,MYBL2
7953,HMMR,ELF1
7954,ZIK1,JUND
7955,ZIK1,MAZ
7956,ZIK1,REST
7957,ZIK1,MYC
7958,ZIK1,CREB1
7959,ZIK1,CEBPD
7960,ZIK1,RFX5
7961,ZIK1,FOSL2
7962,ZIK1,MYBL2
7963,ZIK1,ELF1
7964,DDX39A,JUND
7965,DDX39A,MAZ
7966,DDX39A,REST
7967,DDX39A,MYC
7968,DDX39A,CREB1
7969,DDX39A,CEBPD
7970,DDX39A,RFX5
7971,DDX39A,FOSL2
7972,DDX39A,MYBL2
7973,DDX39A,ELF1
7974,ETV5,JUND
7975,ETV5,MAZ
7976,ETV5,REST
7977,ETV5,MYC
7978,ETV5,CREB1
7979,ETV5,CEBPD
7980,ETV5,RFX5
7981,ETV5,FOSL2
7982,ETV5,MYBL2
7983,ETV5,ELF1
7984,RFX5,GEMIN8
7985,RFX5,FLRT2
7986,RFX5,ACOX2
7987,RFX5,C12orf10
7988,RFX5,GYG1
7989,RFX5,DSN1
7990,RFX5,CREB3L4
7991,RFX5,EXOSC3
7992,RFX5,MEP1A
7993,RFX5,CCNB1
7994,RFX5,PSAT1
7995,RFX5,ANG
7996,RFX5,WDR54
7997,RFX5,ZNF850
7998,RFX5,PLA2G12B
7999,RFX5,ZNF560
8000,RFX5,ZNF227
8001,RFX5,PAFAH1B3
8002,RFX5,SALL4
8003,RFX5,PITX1
8004,RFX5,THAP5
8005,RFX5,CENPW
8006,RFX5,PLRG1
8007,RFX5,MAFF
8008,RFX5,FASTKD2
8009,RFX5,BCS1L
8010,RFX5,MTHFD1
8011,RFX5,RAB25
8012,RFX5,PMAIP1
8013,RFX5,RFC2
8014,RFX5,DNASE1
8015,RFX5,FEN1
8016,RFX5,TPM2
8017,RFX5,ZNF569
8018,RFX5,BIRC5
8019,RFX5,MTFP1
8020,RFX5,SLC7A3
8021,RFX5,FAM114A1
8022,RFX5,EBNA1BP2
8023,RFX5,CKAP2
8024,RFX5,CTPS1
8025,RFX5,PLAGL2
8026,RFX5,ZNF484
8027,RFX5,JUND
8028,RFX5,DUT
8029,RFX5,YBX1
8030,RFX5,F3
8031,RFX5,ARL6IP6
8032,RFX5,KDM2B
8033,RFX5,TGIF2
8034,RFX5,ZNF695
8035,RFX5,ALG6
8036,RFX5,EEF1E1
8037,RFX5,LAMB2
8038,RFX5,APOC4.APOC2
8039,RFX5,TEAD4
8040,RFX5,TERF1
8041,RFX5,ZNF66
8042,RFX5,SEC11C
8043,RFX5,APOC2
8044,RFX5,ACADVL
8045,RFX5,ARSE
8046,RFX5,CTSC
8047,RFX5,ZNF677
8048,RFX5,RSU1
8049,RFX5,CETN3
8050,RFX5,CEBPA
8051,RFX5,TET1
8052,RFX5,FBL
8053,RFX5,CACYBP
8054,RFX5,ALB
8055,RFX5,CRABP2
8056,RFX5,ANLN
8057,RFX5,DLGAP5
8058,RFX5,ZNF581
8059,RFX5,ZFAND2A
8060,RFX5,ADSL
8061,RFX5,TTF1
8062,RFX5,NNAT
8063,RFX5,ZNF770
8064,RFX5,HDX
8065,RFX5,NDUFAF4
8066,RFX5,FABP1
8067,RFX5,ECT2
8068,RFX5,AASS
8069,RFX5,APOC3
8070,RFX5,ASNS
8071,RFX5,SLC7A6
8072,RFX5,PEMT
8073,RFX5,CMC1
8074,RFX5,ZNF525
8075,RFX5,DPYSL2
8076,RFX5,CDK4
8077,RFX5,ZNF620
8078,RFX5,XPO5
8079,RFX5,TP53
8080,RFX5,NDUFAF5
8081,RFX5,CENPF
8082,RFX5,WDR74
8083,RFX5,CDK1
8084,RFX5,HNF4A
8085,RFX5,ZNF880
8086,RFX5,NODAL
8087,RFX5,STAT2
8088,RFX5,BBS9
8089,RFX5,DERA
8090,RFX5,FANCB
8091,RFX5,C12orf45
8092,RFX5,ANP32E
8093,RFX5,SPTLC3
8094,RFX5,CDKN3
8095,RFX5,NUP54
8096,RFX5,BUB1
8097,RFX5,NUP93
8098,RFX5,TDP2
8099,RFX5,AURKB
8100,RFX5,NUP85
8101,RFX5,DKC1
8102,RFX5,THRB
8103,RFX5,ZNF814
8104,RFX5,BSCL2
8105,RFX5,MLXIPL
8106,RFX5,LEAP2
8107,RFX5,NUP88
8108,RFX5,NPRL2
8109,RFX5,MCM6
8110,RFX5,G6PC3
8111,RFX5,RFX7
8112,RFX5,ZNF595
8113,RFX5,CAPG
8114,RFX5,ITGB5
8115,RFX5,UBL7
8116,RFX5,ANXA3
8117,RFX5,SHMT2
8118,RFX5,ITIH4
8119,RFX5,HMGA2
8120,RFX5,CAMK2D
8121,RFX5,ANAPC7
8122,RFX5,COMMD3
8123,RFX5,HIBCH
8124,RFX5,ZNF788
8125,RFX5,CAPN12
8126,RFX5,ACAD11
8127,RFX5,BZW2
8128,RFX5,WDR43
8129,RFX5,WFDC2
8130,RFX5,ZNF721
8131,RFX5,CREB3L3
8132,RFX5,ZNF281
8133,RFX5,TCF7L1
8134,RFX5,NR3C1
8135,RFX5,PRIM1
8136,RFX5,TF
8137,RFX5,MYCN
8138,RFX5,MELK
8139,RFX5,PRMT5
8140,RFX5,MCM3
8141,RFX5,MMS22L
8142,RFX5,DDB2
8143,RFX5,LITAF
8144,RFX5,MUSTN1
8145,RFX5,UCP2
8146,RFX5,BPTF
8147,RFX5,CENPE
8148,RFX5,ASGR1
8149,RFX5,PIGH
8150,RFX5,FLRT3
8151,RFX5,ZNF860
8152,RFX5,ZNF398
8153,RFX5,NUP37
8154,RFX5,SLC35D2
8155,RFX5,GNPNAT1
8156,RFX5,ICA1
8157,RFX5,UBE2C
8158,RFX5,MCM4
8159,RFX5,ID2
8160,RFX5,ARG2
8161,RFX5,ZNF134
8162,RFX5,POP5
8163,RFX5,ZNF143
8164,RFX5,ZNF589
8165,RFX5,ZNF22
8166,RFX5,VRK1
8167,RFX5,AGT
8168,RFX5,RAMP1
8169,RFX5,ZBTB3
8170,RFX5,GMEB1
8171,RFX5,TMEM69
8172,RFX5,DROSHA
8173,RFX5,ARID3B
8174,RFX5,JUN
8175,RFX5,GPN3
8176,RFX5,DPH6
8177,RFX5,ACAA1
8178,RFX5,MT1G
8179,RFX5,MAF
8180,RFX5,MXD1
8181,RFX5,KNTC1
8182,RFX5,FOXA1
8183,RFX5,KPNA2
8184,RFX5,GSN
8185,RFX5,ZNF644
8186,RFX5,SOX15
8187,RFX5,PHF20
8188,RFX5,MCM7
8189,RFX5,EXOSC9
8190,RFX5,CENPK
8191,RFX5,THYN1
8192,RFX5,ARID2
8193,RFX5,ATP1B3
8194,RFX5,FOSL1
8195,RFX5,COMMD10
8196,RFX5,ZWINT
8197,RFX5,HPN
8198,RFX5,NR1I3
8199,RFX5,ZBED5
8200,RFX5,MPHOSPH9
8201,RFX5,VTN
8202,RFX5,CENPU
8203,RFX5,DPCD
8204,RFX5,PRPS2
8205,RFX5,HNRNPH2
8206,RFX5,TBPL1
8207,RFX5,MAZ
8208,RFX5,E2F7
8209,RFX5,NIP7
8210,RFX5,CKS1B
8211,RFX5,FANCL
8212,RFX5,CSRP2
8213,RFX5,FAM13A
8214,RFX5,MTTP
8215,RFX5,SCAPER
8216,RFX5,RRM2
8217,RFX5,AXL
8218,RFX5,RFC4
8219,RFX5,GSTK1
8220,RFX5,NFYB
8221,RFX5,DPH5
8222,RFX5,ZNF101
8223,RFX5,HELLS
8224,RFX5,RUVBL1
8225,RFX5,TGIF1
8226,RFX5,DR1
8227,RFX5,ZNF766
8228,RFX5,RAD51AP1
8229,RFX5,IQCB1
8230,RFX5,LCMT1
8231,RFX5,ZNF33A
8232,RFX5,NOP16
8233,RFX5,POU2F1
8234,RFX5,RRM1
8235,RFX5,LAMC1
8236,RFX5,ACOT7
8237,RFX5,LIN28B
8238,RFX5,ASPH
8239,RFX5,ICE2
8240,RFX5,TBRG4
8241,RFX5,S100A16
8242,RFX5,UBE2T
8243,RFX5,UTP18
8244,RFX5,PCGF6
8245,RFX5,BLVRA
8246,RFX5,ZNF397
8247,RFX5,ING3
8248,RFX5,SLC7A7
8249,RFX5,ATF3
8250,RFX5,QPCT
8251,RFX5,TUBB6
8252,RFX5,AIMP2
8253,RFX5,CDK5RAP1
8254,RFX5,REST
8255,RFX5,MYC
8256,RFX5,PPP1R7
8257,RFX5,CREB1
8258,RFX5,SMAD5
8259,RFX5,FAM64A
8260,RFX5,DDIT3
8261,RFX5,PA2G4
8262,RFX5,PHF5A
8263,RFX5,KLHL7
8264,RFX5,ZNF562
8265,RFX5,YAF2
8266,RFX5,ZFYVE21
8267,RFX5,ZNF202
8268,RFX5,ZNF93
8269,RFX5,ZNF480
8270,RFX5,ZNF561
8271,RFX5,CDC20
8272,RFX5,KIAA0101
8273,RFX5,IMP4
8274,RFX5,BUB1B
8275,RFX5,NUP35
8276,RFX5,PLK1
8277,RFX5,SAAL1
8278,RFX5,ADNP2
8279,RFX5,WDR12
8280,RFX5,PRKCE
8281,RFX5,DCLRE1C
8282,RFX5,ANPEP
8283,RFX5,HMGB2
8284,RFX5,TFDP1
8285,RFX5,ZNF85
8286,RFX5,FOXM1
8287,RFX5,ZNF667
8288,RFX5,HMGN3
8289,RFX5,AKR1B1
8290,RFX5,IL6ST
8291,RFX5,MTF2
8292,RFX5,SMC4
8293,RFX5,LRR1
8294,RFX5,E2F4
8295,RFX5,ZNF280B
8296,RFX5,TIMM9
8297,RFX5,ZNF691
8298,RFX5,FANCD2
8299,RFX5,EFTUD2
8300,RFX5,HERPUD1
8301,RFX5,EFNA1
8302,RFX5,APOB
8303,RFX5,KDELR3
8304,RFX5,CNOT10
8305,RFX5,ZNF675
8306,RFX5,NCAPG
8307,RFX5,F2RL1
8308,RFX5,TOP2A
8309,RFX5,AEBP2
8310,RFX5,HMGA1
8311,RFX5,TATDN3
8312,RFX5,C3orf14
8313,RFX5,TOPORS
8314,RFX5,BLM
8315,RFX5,ZNF43
8316,RFX5,HMGCS2
8317,RFX5,SLC38A2
8318,RFX5,ADNP
8319,RFX5,C11orf1
8320,RFX5,MEIS3
8321,RFX5,GEMIN2
8322,RFX5,EPAS1
8323,RFX5,CIDEB
8324,RFX5,RAB28
8325,RFX5,USP7
8326,RFX5,NT5DC2
8327,RFX5,DNMT3B
8328,RFX5,PAK1IP1
8329,RFX5,EPHX2
8330,RFX5,HAT1
8331,RFX5,MTUS1
8332,RFX5,C1GALT1
8333,RFX5,C11orf74
8334,RFX5,RNF138
8335,RFX5,C19orf48
8336,RFX5,MED21
8337,RFX5,ZNF121
8338,RFX5,ASNSD1
8339,RFX5,CCDC82
8340,RFX5,ZNF551
8341,RFX5,PIN1
8342,RFX5,PDZK1
8343,RFX5,ZFP82
8344,RFX5,TFRC
8345,RFX5,DGAT1
8346,RFX5,NUSAP1
8347,RFX5,KNSTRN
8348,RFX5,PHGDH
8349,RFX5,SKA3
8350,RFX5,LAPTM4B
8351,RFX5,PSMG1
8352,RFX5,CRAT
8353,RFX5,RGN
8354,RFX5,CEBPD
8355,RFX5,AHSG
8356,RFX5,DDC
8357,RFX5,ZNF519
8358,RFX5,UMPS
8359,RFX5,DPEP1
8360,RFX5,PRC1
8361,RFX5,ODF2L
8362,RFX5,AMBP
8363,RFX5,SF3B3
8364,RFX5,LGALS2
8365,RFX5,TRIM59
8366,RFX5,FANCI
8367,RFX5,CENPA
8368,RFX5,ZNF215
8369,RFX5,CUEDC2
8370,RFX5,ZNF253
