,Gene1,Gene2,Type,_merge
9212,FOSL2,ZNF718,,left_only
9215,FOSL2,RHOBTB3,,left_only
9216,FOSL2,FOSL2,,left_only
9217,FOSL2,HAUS1,,left_only
9221,FOSL2,MYBL2,,left_only
9226,FOSL2,PON2,,left_only
9227,FOSL2,HINFP,,left_only
9232,FOSL2,HPX,,left_only
9233,FOSL2,P4HA2,,left_only
9236,FOSL2,GNRH2,,left_only
9239,FOSL2,STMN1,,left_only
9242,FOSL2,ZNF107,,left_only
9247,FOSL2,APOA4,,left_only
9249,FOSL2,ZNF678,,left_only
9251,FOSL2,DPAGT1,,left_only
9253,FOSL2,IRF3,,left_only
9256,FOSL2,TCF3,,left_only
9258,FOSL2,SHISA2,,left_only
9261,FOSL2,YBX3,,left_only
9263,FOSL2,SULT1A2,,left_only
9265,FOSL2,MLF1,,left_only
9271,FOSL2,CPSF3,,left_only
9272,FOSL2,CD9,,left_only
9276,FOSL2,AGTRAP,,left_only
9277,FOSL2,ZSCAN2,,left_only
9281,FOSL2,ZNF532,,left_only
9288,FOSL2,FOXO1,,left_only
9292,FOSL2,ZNF208,,left_only
9293,FOSL2,PTTG1,,left_only
9298,FOSL2,MTAP,,left_only
9300,FOSL2,TFDP2,,left_only
9301,FOSL2,KNG1,,left_only
9302,FOSL2,ZNF625,,left_only
9303,FOSL2,PEF1,,left_only
9306,HAUS1,JUND,,left_only
9307,HAUS1,MAZ,,left_only
9308,HAUS1,REST,,left_only
9309,HAUS1,MYC,,left_only
9310,HAUS1,CREB1,,left_only
9311,HAUS1,CEBPD,,left_only
9312,HAUS1,RFX5,,left_only
9313,HAUS1,FOSL2,,left_only
9314,HAUS1,MYBL2,,left_only
9315,HAUS1,ELF1,,left_only
9316,CHEK2,JUND,,left_only
9317,CHEK2,MAZ,,left_only
9318,CHEK2,REST,,left_only
9319,CHEK2,MYC,,left_only
9320,CHEK2,CREB1,,left_only
9321,CHEK2,CEBPD,,left_only
9322,CHEK2,RFX5,,left_only
9323,CHEK2,FOSL2,,left_only
9324,CHEK2,MYBL2,,left_only
9325,CHEK2,ELF1,,left_only
9326,C17orf75,JUND,,left_only
9327,C17orf75,MAZ,,left_only
9328,C17orf75,REST,,left_only
9329,C17orf75,MYC,,left_only
9330,C17orf75,CREB1,,left_only
9331,C17orf75,CEBPD,,left_only
9332,C17orf75,RFX5,,left_only
9333,C17orf75,FOSL2,,left_only
9334,C17orf75,MYBL2,,left_only
9335,C17orf75,ELF1,,left_only
9336,MST1,MAFF,,left_only
9337,MST1,JUND,,left_only
9338,MST1,MAZ,,left_only
9339,MST1,REST,,left_only
9340,MST1,MYC,,left_only
9341,MST1,CREB1,,left_only
9342,MST1,CEBPD,,left_only
9343,MST1,RFX5,,left_only
9344,MST1,FOSL2,,left_only
9345,MST1,MYBL2,,left_only
9346,MST1,ELF1,,left_only
9347,MYBL2,GEMIN8,,left_only
9348,MYBL2,FLRT2,,left_only
9359,MYBL2,WDR54,,left_only
9360,MYBL2,ZNF850,,left_only
9361,MYBL2,PLA2G12B,,left_only
9362,MYBL2,ZNF560,,left_only
9364,MYBL2,SALL4,,left_only
9368,MYBL2,MAFF,,left_only
9370,MYBL2,MTHFD1,,left_only
9371,MYBL2,PMAIP1,,left_only
9374,MYBL2,FEN1,,left_only
9375,MYBL2,TPM2,,left_only
9378,MYBL2,MTFP1,,left_only
9379,MYBL2,SLC7A3,,left_only
9380,MYBL2,FAM114A1,,left_only
9384,MYBL2,JUND,,left_only
9385,MYBL2,DUT,,left_only
9387,MYBL2,F3,,left_only
9388,MYBL2,ARL6IP6,,left_only
9389,MYBL2,KDM2B,,left_only
9391,MYBL2,ALG6,,left_only
9393,MYBL2,APOC4.APOC2,,left_only
9394,MYBL2,TEAD4,,left_only
9396,MYBL2,SEC11C,,left_only
9398,MYBL2,ACADVL,,left_only
9400,MYBL2,CTSC,,left_only
9404,MYBL2,FBL,,left_only
9410,MYBL2,ZFAND2A,,left_only
9412,MYBL2,NNAT,,left_only
9418,MYBL2,APOC3,,left_only
9422,MYBL2,DPYSL2,,left_only
9433,MYBL2,BBS9,,left_only
9434,MYBL2,DERA,,left_only
9435,MYBL2,FANCB,,left_only
9436,MYBL2,C12orf45,,left_only
9438,MYBL2,SPTLC3,,left_only
9445,MYBL2,DKC1,,left_only
9446,MYBL2,THRB,,left_only
9447,MYBL2,BSCL2,,left_only
9448,MYBL2,MLXIPL,,left_only
9452,MYBL2,MCM6,,left_only
9454,MYBL2,RFX7,,left_only
9455,MYBL2,ZNF595,,left_only
9459,MYBL2,SHMT2,,left_only
9460,MYBL2,ITIH4,,left_only
9461,MYBL2,HMGA2,,left_only
9466,MYBL2,ZNF788,,left_only
9467,MYBL2,CAPN12,,left_only
9468,MYBL2,ACAD11,,left_only
9471,MYBL2,WFDC2,,left_only
9473,MYBL2,ZNF281,,left_only
9474,MYBL2,TCF7L1,,left_only
9482,MYBL2,LITAF,,left_only
9490,MYBL2,SLC35D2,,left_only
9495,MYBL2,ARG2,,left_only
9500,MYBL2,ZNF22,,left_only
9503,MYBL2,RAMP1,,left_only
9508,MYBL2,JUN,,left_only
9511,MYBL2,ACAA1,,left_only
9512,MYBL2,MT1G,,left_only
9520,MYBL2,SOX15,,left_only
9527,MYBL2,ATP1B3,,left_only
9537,MYBL2,PRPS2,,left_only
9543,MYBL2,CKS1B,,left_only
9545,MYBL2,CSRP2,,left_only
9564,MYBL2,LAMC1,,left_only
9573,MYBL2,BLVRA,,left_only
9575,MYBL2,SLC7A7,,left_only
9577,MYBL2,QPCT,,left_only
9578,MYBL2,TUBB6,,left_only
9580,MYBL2,REST,,left_only
9585,MYBL2,FAM64A,,left_only
9591,MYBL2,YAF2,,left_only
9592,MYBL2,ZFYVE21,,left_only
9593,MYBL2,ZNF202,,left_only
9594,MYBL2,ZNF93,,left_only
9595,MYBL2,ZNF480,,left_only
9598,MYBL2,KIAA0101,,left_only
9604,MYBL2,ADNP2,,left_only
9608,MYBL2,ANPEP,,left_only
9610,MYBL2,TFDP1,,left_only
9611,MYBL2,ZNF85,,left_only
9619,MYBL2,ZNF280B,,left_only
9625,MYBL2,KDELR3,,left_only
9626,MYBL2,ZNF675,,left_only
9628,MYBL2,F2RL1,,left_only
9631,MYBL2,HMGA1,,left_only
9633,MYBL2,C3orf14,,left_only
9634,MYBL2,TOPORS,,left_only
9636,MYBL2,HMGCS2,,left_only
9637,MYBL2,SLC38A2,,left_only
9638,MYBL2,ADNP,,left_only
9639,MYBL2,MEIS3,,left_only
9641,MYBL2,EPAS1,,left_only
9642,MYBL2,CIDEB,,left_only
9643,MYBL2,USP7,,left_only
9644,MYBL2,DNMT3B,,left_only
9648,MYBL2,MTUS1,,left_only
9651,MYBL2,RNF138,,left_only
9653,MYBL2,MED21,,left_only
9657,MYBL2,PIN1,,left_only
9659,MYBL2,ZFP82,,left_only
9664,MYBL2,PHGDH,,left_only
9669,MYBL2,RGN,,left_only
9670,MYBL2,CEBPD,,left_only
9673,MYBL2,ZNF519,,left_only
9674,MYBL2,DPEP1,,left_only
9676,MYBL2,ODF2L,,left_only
9679,MYBL2,LGALS2,,left_only
9683,MYBL2,ZNF215,,left_only
9685,MYBL2,PLIN2,,left_only
9687,MYBL2,SKIL,,left_only
9691,MYBL2,ZNF714,,left_only
9693,MYBL2,TMEM37,,left_only
9699,MYBL2,ETS1,,left_only
9700,MYBL2,MAP1B,,left_only
9701,MYBL2,HPRT1,,left_only
9702,MYBL2,ZNF195,,left_only
9703,MYBL2,NR2F2,,left_only
9707,MYBL2,RREB1,,left_only
9708,MYBL2,ASUN,,left_only
9712,MYBL2,ZBTB44,,left_only
9716,MYBL2,SLC25A20,,left_only
9730,MYBL2,ANAPC4,,left_only
9738,MYBL2,SP4,,left_only
9741,MYBL2,ZIK1,,left_only
9756,MYBL2,GPC3,,left_only
9757,MYBL2,FOSB,,left_only
9759,MYBL2,HAUS1,,left_only
9763,MYBL2,MYBL2,,left_only
9770,MYBL2,HPX,,left_only
9771,MYBL2,P4HA2,,left_only
9774,MYBL2,GNRH2,,left_only
9784,MYBL2,APOA4,,left_only
9786,MYBL2,ZNF678,,left_only
9792,MYBL2,SHISA2,,left_only
9797,MYBL2,SULT1A2,,left_only
9798,MYBL2,KLF6,,left_only
9799,MYBL2,MLF1,,left_only
9804,MYBL2,ELF1,,left_only
9807,MYBL2,AGTRAP,,left_only
9808,MYBL2,ZSCAN2,,left_only
9809,MYBL2,OAZ2,,left_only
9810,MYBL2,VEZF1,,left_only
9812,MYBL2,ZNF532,,left_only
9818,MYBL2,FOXO1,,left_only
9822,MYBL2,ZNF208,,left_only
9825,MYBL2,MT1X,,left_only
9827,MYBL2,THAP11,,left_only
9832,MYBL2,ZNF625,,left_only
9833,MYBL2,PEF1,,left_only
9835,ZNF573,JUND,,left_only
9836,ZNF573,CREB1,,left_only
9837,ZNF573,FOSL2,,left_only
9838,G2E3,JUND,,left_only
9839,G2E3,MAZ,,left_only
9840,G2E3,REST,,left_only
9841,G2E3,MYC,,left_only
9842,G2E3,CREB1,,left_only
9843,G2E3,CEBPD,,left_only
9844,G2E3,RFX5,,left_only
9845,G2E3,FOSL2,,left_only
9846,G2E3,MYBL2,,left_only
9847,G2E3,ELF1,,left_only
9848,NEDD1,JUND,,left_only
9849,NEDD1,REST,,left_only
9850,NEDD1,CREB1,,left_only
9851,NEDD1,CEBPD,,left_only
9852,NEDD1,RFX5,,left_only
9853,NEDD1,FOSL2,,left_only
9854,NEDD1,MYBL2,,left_only
9855,ZNF616,CREB1,,left_only
9856,HP,JUND,,left_only
9857,HP,MAZ,,left_only
9858,HP,REST,,left_only
9859,HP,MYC,,left_only
9860,HP,CREB1,,left_only
9861,HP,CEBPD,,left_only
9862,HP,RFX5,,left_only
9863,HP,FOSL2,,left_only
9864,HP,MYBL2,,left_only
9865,HP,ELF1,,left_only
9866,PON2,JUND,,left_only
9867,PON2,MAZ,,left_only
9868,PON2,REST,,left_only
9869,PON2,MYC,,left_only
9870,PON2,CREB1,,left_only
9871,PON2,CEBPD,,left_only
9872,PON2,RFX5,,left_only
9873,PON2,FOSL2,,left_only
9874,PON2,MYBL2,,left_only
9875,PON2,ELF1,,left_only
9876,HINFP,JUND,,left_only
9877,HINFP,MAZ,,left_only
9878,HINFP,REST,,left_only
9879,HINFP,MYC,,left_only
9880,HINFP,CREB1,,left_only
9881,HINFP,CEBPD,,left_only
9882,HINFP,RFX5,,left_only
9883,HINFP,FOSL2,,left_only
9884,POLB,MAFF,,left_only
9885,POLB,JUND,,left_only
9886,POLB,MAZ,,left_only
9887,POLB,REST,,left_only
9888,POLB,MYC,,left_only
9889,POLB,CREB1,,left_only
9890,POLB,CEBPD,,left_only
9891,POLB,RFX5,,left_only
9892,POLB,FOSL2,,left_only
9893,POLB,MYBL2,,left_only
9894,POLB,ELF1,,left_only
9895,PRAP1,MAFF,,left_only
9896,PRAP1,JUND,,left_only
9897,PRAP1,MAZ,,left_only
9898,PRAP1,REST,,left_only
9899,PRAP1,MYC,,left_only
9900,PRAP1,CREB1,,left_only
9901,PRAP1,CEBPD,,left_only
9902,PRAP1,RFX5,,left_only
9903,PRAP1,FOSL2,,left_only
9904,PRAP1,MYBL2,,left_only
9905,PRAP1,ELF1,,left_only
9906,NEK2,JUND,,left_only
9907,NEK2,CREB1,,left_only
9908,NEK2,CEBPD,,left_only
9909,NEK2,FOSL2,,left_only
9910,DEPDC7,JUND,,left_only
9911,DEPDC7,REST,,left_only
9912,DEPDC7,CREB1,,left_only
9913,DEPDC7,CEBPD,,left_only
9914,DEPDC7,RFX5,,left_only
9915,DEPDC7,FOSL2,,left_only
9916,HPX,JUND,,left_only
9917,HPX,MAZ,,left_only
9918,HPX,REST,,left_only
9919,HPX,MYC,,left_only
9920,HPX,CREB1,,left_only
9921,HPX,CEBPD,,left_only
9922,HPX,RFX5,,left_only
9923,HPX,FOSL2,,left_only
9924,HPX,MYBL2,,left_only
9925,HPX,ELF1,,left_only
9926,P4HA2,JUND,,left_only
9927,P4HA2,MAZ,,left_only
9928,P4HA2,REST,,left_only
9929,P4HA2,MYC,,left_only
9930,P4HA2,CREB1,,left_only
9931,P4HA2,CEBPD,,left_only
9932,P4HA2,RFX5,,left_only
9933,P4HA2,FOSL2,,left_only
9934,P4HA2,MYBL2,,left_only
9935,P4HA2,ELF1,,left_only
9936,AMZ2,JUND,,left_only
9937,AMZ2,MAZ,,left_only
9938,AMZ2,REST,,left_only
9939,AMZ2,MYC,,left_only
9940,AMZ2,CREB1,,left_only
9941,AMZ2,CEBPD,,left_only
9942,AMZ2,RFX5,,left_only
9943,AMZ2,FOSL2,,left_only
9944,AMZ2,MYBL2,,left_only
9945,AMZ2,ELF1,,left_only
9946,TSFM,JUND,,left_only
9947,TSFM,MAZ,,left_only
9948,TSFM,REST,,left_only
9949,TSFM,MYC,,left_only
9950,TSFM,CREB1,,left_only
9951,TSFM,CEBPD,,left_only
9952,TSFM,RFX5,,left_only
9953,TSFM,FOSL2,,left_only
9954,TSFM,MYBL2,,left_only
9955,GNRH2,JUND,,left_only
9956,GNRH2,MAZ,,left_only
9957,GNRH2,REST,,left_only
9958,GNRH2,MYC,,left_only
9959,GNRH2,CREB1,,left_only
9960,GNRH2,CEBPD,,left_only
9961,GNRH2,RFX5,,left_only
9962,GNRH2,FOSL2,,left_only
9963,GNRH2,MYBL2,,left_only
9964,GNRH2,ELF1,,left_only
9965,APOA1,JUND,,left_only
9966,APOA1,MAZ,,left_only
9967,APOA1,REST,,left_only
9968,APOA1,MYC,,left_only
9969,APOA1,CREB1,,left_only
9970,APOA1,CEBPD,,left_only
9971,APOA1,RFX5,,left_only
9972,APOA1,FOSL2,,left_only
9973,APOA1,MYBL2,,left_only
9974,APOA1,ELF1,,left_only
9975,ANXA4,JUND,,left_only
9976,ANXA4,MAZ,,left_only
9977,ANXA4,REST,,left_only
9978,ANXA4,MYC,,left_only
9979,ANXA4,CREB1,,left_only
9980,ANXA4,CEBPD,,left_only
9981,ANXA4,RFX5,,left_only
9982,ANXA4,FOSL2,,left_only
9983,ANXA4,MYBL2,,left_only
9984,ANXA4,ELF1,,left_only
9985,STMN1,MAFF,,left_only
9986,STMN1,JUND,,left_only
9987,STMN1,MAZ,,left_only
9988,STMN1,REST,,left_only
9989,STMN1,MYC,,left_only
9990,STMN1,CREB1,,left_only
9991,STMN1,CEBPD,,left_only
9992,STMN1,RFX5,,left_only
9993,STMN1,FOSL2,,left_only
9994,STMN1,MYBL2,,left_only
9995,STMN1,ELF1,,left_only
9996,GMNN,JUND,,left_only
9997,GMNN,MAZ,,left_only
9998,GMNN,REST,,left_only
9999,GMNN,MYC,,left_only
10000,GMNN,CREB1,,left_only
10001,GMNN,CEBPD,,left_only
10002,GMNN,RFX5,,left_only
10003,GMNN,FOSL2,,left_only
10004,GMNN,MYBL2,,left_only
10005,GMNN,ELF1,,left_only
10006,CYP3A5,JUND,,left_only
10007,CYP3A5,MAZ,,left_only
10008,CYP3A5,REST,,left_only
10009,CYP3A5,MYC,,left_only
10010,CYP3A5,CREB1,,left_only
10011,CYP3A5,CEBPD,,left_only
10012,CYP3A5,RFX5,,left_only
10013,CYP3A5,FOSL2,,left_only
10014,CYP3A5,MYBL2,,left_only
10015,CYP3A5,ELF1,,left_only
10016,ZNF107,JUND,,left_only
10017,ZNF107,MAZ,,left_only
10018,ZNF107,REST,,left_only
10019,ZNF107,MYC,,left_only
10020,ZNF107,CREB1,,left_only
10021,ZNF107,CEBPD,,left_only
10022,ZNF107,RFX5,,left_only
10023,ZNF107,FOSL2,,left_only
10024,ZNF107,MYBL2,,left_only
10025,FMO5,JUND,,left_only
10026,FMO5,MAZ,,left_only
10027,FMO5,REST,,left_only
10028,FMO5,MYC,,left_only
10029,FMO5,CREB1,,left_only
10030,FMO5,CEBPD,,left_only
10031,FMO5,RFX5,,left_only
10032,FMO5,FOSL2,,left_only
10033,FMO5,MYBL2,,left_only
10034,FMO5,ELF1,,left_only
10035,GMPS,MAFF,,left_only
10036,GMPS,JUND,,left_only
10037,GMPS,MAZ,,left_only
10038,GMPS,REST,,left_only
10039,GMPS,MYC,,left_only
10040,GMPS,CREB1,,left_only
10041,GMPS,CEBPD,,left_only
10042,GMPS,RFX5,,left_only
10043,GMPS,FOSL2,,left_only
10044,GMPS,MYBL2,,left_only
10045,GMPS,ELF1,,left_only
10046,ZNF260,JUND,,left_only
10047,ZNF260,REST,,left_only
10048,ZNF260,CREB1,,left_only
10049,ZNF260,CEBPD,,left_only
10050,ZNF260,RFX5,,left_only
10051,ZNF260,FOSL2,,left_only
10052,ATG4C,JUND,,left_only
10053,ATG4C,MAZ,,left_only
10054,ATG4C,REST,,left_only
10055,ATG4C,MYC,,left_only
10056,ATG4C,CREB1,,left_only
10057,ATG4C,CEBPD,,left_only
10058,ATG4C,RFX5,,left_only
10059,ATG4C,FOSL2,,left_only
10060,ATG4C,MYBL2,,left_only
10061,APOA4,JUND,,left_only
10062,APOA4,MAZ,,left_only
10063,APOA4,REST,,left_only
10064,APOA4,MYC,,left_only
10065,APOA4,CREB1,,left_only
10066,APOA4,CEBPD,,left_only
10067,APOA4,RFX5,,left_only
10068,APOA4,FOSL2,,left_only
10069,APOA4,MYBL2,,left_only
10070,APOA4,ELF1,,left_only
10071,F2,MAFF,,left_only
10072,F2,JUND,,left_only
10073,F2,FOXA1,,left_only
10074,F2,MAZ,,left_only
10075,F2,REST,,left_only
10076,F2,MYC,,left_only
10077,F2,CREB1,,left_only
10078,F2,CEBPD,,left_only
10079,F2,RFX5,,left_only
10080,F2,FOSL2,,left_only
10081,F2,MYBL2,,left_only
10082,F2,ELF1,,left_only
10083,ZNF678,JUND,,left_only
10084,ZNF678,MAZ,,left_only
10085,ZNF678,REST,,left_only
10086,ZNF678,MYC,,left_only
10087,ZNF678,CREB1,,left_only
10088,ZNF678,CEBPD,,left_only
10089,ZNF678,RFX5,,left_only
10090,ZNF678,FOSL2,,left_only
10091,ZNF678,MYBL2,,left_only
10092,CKS2,MAFF,,left_only
10093,CKS2,JUND,,left_only
10094,CKS2,FOXA1,,left_only
10095,CKS2,MAZ,,left_only
10096,CKS2,REST,,left_only
10097,CKS2,MYC,,left_only
10098,CKS2,CREB1,,left_only
10099,CKS2,CEBPD,,left_only
10100,CKS2,RFX5,,left_only
10101,CKS2,FOSL2,,left_only
10102,CKS2,MYBL2,,left_only
10103,CKS2,ELF1,,left_only
10104,DPAGT1,JUND,,left_only
10105,DPAGT1,MAZ,,left_only
10106,DPAGT1,REST,,left_only
10107,DPAGT1,MYC,,left_only
10108,DPAGT1,CREB1,,left_only
10109,DPAGT1,CEBPD,,left_only
10110,DPAGT1,RFX5,,left_only
10111,DPAGT1,FOSL2,,left_only
10112,DPAGT1,MYBL2,,left_only
10113,DPAGT1,ELF1,,left_only
10114,ZNF286A,MAFF,,left_only
10115,ZNF286A,JUND,,left_only
10116,ZNF286A,MAZ,,left_only
10117,ZNF286A,REST,,left_only
10118,ZNF286A,MYC,,left_only
10119,ZNF286A,CREB1,,left_only
10120,ZNF286A,CEBPD,,left_only
10121,ZNF286A,RFX5,,left_only
10122,ZNF286A,FOSL2,,left_only
10123,ZNF286A,MYBL2,,left_only
10124,ZNF286A,ELF1,,left_only
10125,IRF3,JUND,,left_only
10126,IRF3,MAZ,,left_only
10127,IRF3,MYC,,left_only
10128,IRF3,CREB1,,left_only
10129,IRF3,CEBPD,,left_only
10130,IRF3,RFX5,,left_only
10131,IRF3,FOSL2,,left_only
10132,SGK1,JUND,,left_only
10133,SGK1,CREB1,,left_only
10134,SGK1,CEBPD,,left_only
10135,SGK1,FOSL2,,left_only
10136,PYGL,JUND,,left_only
10137,PYGL,CREB1,,left_only
10138,PYGL,CEBPD,,left_only
10139,PYGL,FOSL2,,left_only
10140,TCF3,JUND,,left_only
10141,TCF3,MAZ,,left_only
10142,TCF3,REST,,left_only
10143,TCF3,MYC,,left_only
10144,TCF3,CREB1,,left_only
10145,TCF3,CEBPD,,left_only
10146,TCF3,RFX5,,left_only
10147,TCF3,FOSL2,,left_only
10148,TCF3,MYBL2,,left_only
10149,TCF3,ELF1,,left_only
10150,TEX10,JUND,,left_only
10151,TEX10,MAZ,,left_only
10152,TEX10,REST,,left_only
10153,TEX10,MYC,,left_only
10154,TEX10,CREB1,,left_only
10155,TEX10,CEBPD,,left_only
10156,TEX10,RFX5,,left_only
10157,TEX10,FOSL2,,left_only
10158,TEX10,MYBL2,,left_only
10159,TEX10,ELF1,,left_only
10160,SHISA2,JUND,,left_only
10161,SHISA2,MAZ,,left_only
10162,SHISA2,CREB1,,left_only
10163,SHISA2,CEBPD,,left_only
10164,SHISA2,RFX5,,left_only
10165,SHISA2,FOSL2,,left_only
10166,SHISA2,MYBL2,,left_only
10167,POLR1C,JUND,,left_only
10168,POLR1C,MAZ,,left_only
10169,POLR1C,REST,,left_only
10170,POLR1C,MYC,,left_only
10171,POLR1C,CREB1,,left_only
10172,POLR1C,CEBPD,,left_only
10173,POLR1C,RFX5,,left_only
10174,POLR1C,FOSL2,,left_only
10175,POLR1C,MYBL2,,left_only
10176,POLR1C,ELF1,,left_only
10177,ZNF92,JUND,,left_only
10178,ZNF92,MAZ,,left_only
10179,ZNF92,REST,,left_only
10180,ZNF92,MYC,,left_only
10181,ZNF92,CREB1,,left_only
10182,ZNF92,CEBPD,,left_only
10183,ZNF92,RFX5,,left_only
10184,ZNF92,FOSL2,,left_only
10185,ZNF92,MYBL2,,left_only
10186,ZNF92,ELF1,,left_only
10187,YBX3,JUND,,left_only
10188,YBX3,MAZ,,left_only
10189,YBX3,REST,,left_only
10190,YBX3,MYC,,left_only
10191,YBX3,CREB1,,left_only
10192,YBX3,CEBPD,,left_only
10193,YBX3,RFX5,,left_only
10194,YBX3,FOSL2,,left_only
10195,YBX3,MYBL2,,left_only
10196,YBX3,ELF1,,left_only
10197,CENPN,MAFF,,left_only
10198,CENPN,JUND,,left_only
10199,CENPN,MAZ,,left_only
10200,CENPN,REST,,left_only
10201,CENPN,MYC,,left_only
10202,CENPN,CREB1,,left_only
10203,CENPN,CEBPD,,left_only
10204,CENPN,RFX5,,left_only
10205,CENPN,FOSL2,,left_only
10206,CENPN,MYBL2,,left_only
10207,CENPN,ELF1,,left_only
10208,ATL2,CREB1,,left_only
10209,ATMIN,JUND,,left_only
10210,ATMIN,CREB1,,left_only
10211,ATMIN,RFX5,,left_only
10212,SULT1A2,JUND,,left_only
10213,SULT1A2,MAZ,,left_only
10214,SULT1A2,REST,,left_only
10215,SULT1A2,MYC,,left_only
10216,SULT1A2,CREB1,,left_only
10217,SULT1A2,CEBPD,,left_only
10218,SULT1A2,RFX5,,left_only
10219,SULT1A2,FOSL2,,left_only
10220,SULT1A2,MYBL2,,left_only
10221,SULT1A2,ELF1,,left_only
10222,KLF6,MAFF,,left_only
10223,KLF6,JUND,,left_only
10224,KLF6,FOXA1,,left_only
10225,KLF6,MAZ,,left_only
10226,KLF6,ATF3,,left_only
10227,KLF6,REST,,left_only
10228,KLF6,MYC,,left_only
10229,KLF6,CREB1,,left_only
10230,KLF6,CEBPD,,left_only
10231,KLF6,RFX5,,left_only
10232,KLF6,FOSL2,,left_only
10233,KLF6,MYBL2,,left_only
10234,KLF6,ELF1,,left_only
10235,MLF1,JUND,,left_only
10236,MLF1,MAZ,,left_only
10237,MLF1,REST,,left_only
10238,MLF1,MYC,,left_only
10239,MLF1,CREB1,,left_only
10240,MLF1,CEBPD,,left_only
10241,MLF1,RFX5,,left_only
10242,MLF1,FOSL2,,left_only
10243,MLF1,MYBL2,,left_only
10244,MLF1,ELF1,,left_only
10245,MYSM1,JUND,,left_only
10246,MYSM1,MYC,,left_only
10247,MYSM1,CREB1,,left_only
10248,MYSM1,CEBPD,,left_only
10249,MYSM1,RFX5,,left_only
10250,MYSM1,FOSL2,,left_only
10251,ZNF286B,JUND,,left_only
10252,ZNF286B,MAZ,,left_only
10253,ZNF286B,REST,,left_only
10254,ZNF286B,MYC,,left_only
10255,ZNF286B,CREB1,,left_only
10256,ZNF286B,CEBPD,,left_only
10257,ZNF286B,RFX5,,left_only
10258,ZNF286B,FOSL2,,left_only
10259,ZNF286B,MYBL2,,left_only
10260,ZNF286B,ELF1,,left_only
10261,KAT7,JUND,,left_only
10262,KAT7,MAZ,,left_only
10263,KAT7,REST,,left_only
10264,KAT7,MYC,,left_only
10265,KAT7,CREB1,,left_only
10266,KAT7,CEBPD,,left_only
10267,KAT7,RFX5,,left_only
10268,KAT7,FOSL2,,left_only
10269,KAT7,MYBL2,,left_only
10270,CEBPZ,MAFF,,left_only
10271,CEBPZ,JUND,,left_only
10272,CEBPZ,JUN,,left_only
10273,CEBPZ,FOXA1,,left_only
10274,CEBPZ,MAZ,,left_only
10275,CEBPZ,ATF3,,left_only
10276,CEBPZ,REST,,left_only
10277,CEBPZ,MYC,,left_only
10278,CEBPZ,CREB1,,left_only
10279,CEBPZ,EPAS1,,left_only
10280,CEBPZ,CEBPD,,left_only
10281,CEBPZ,SRF,,left_only
10282,CEBPZ,RFX5,,left_only
10283,CEBPZ,FOSL2,,left_only
10284,CEBPZ,MYBL2,,left_only
10285,CEBPZ,CEBPZ,,left_only
10286,CEBPZ,ELF1,,left_only
10287,TPD52L1,JUND,,left_only
10288,TPD52L1,MAZ,,left_only
10289,TPD52L1,CREB1,,left_only
10290,TPD52L1,CEBPD,,left_only
10291,TPD52L1,RFX5,,left_only
10292,TPD52L1,FOSL2,,left_only
10293,CPSF3,JUND,,left_only
10294,CPSF3,MAZ,,left_only
10295,CPSF3,REST,,left_only
10296,CPSF3,MYC,,left_only
10297,CPSF3,CREB1,,left_only
10298,CPSF3,CEBPD,,left_only
10299,CPSF3,RFX5,,left_only
10300,CPSF3,FOSL2,,left_only
10301,CPSF3,MYBL2,,left_only
10302,CPSF3,ELF1,,left_only
10303,ZNF232,JUND,,left_only
10304,ZNF232,MYC,,left_only
10305,ZNF232,CREB1,,left_only
10306,ZNF232,RFX5,,left_only
10307,CD9,JUND,,left_only
10308,CD9,MYC,,left_only
10309,CD9,CREB1,,left_only
10310,CD9,CEBPD,,left_only
10311,CD9,RFX5,,left_only
10312,CD9,FOSL2,,left_only
10313,ELF1,FLRT2,,left_only
10314,ELF1,ACOX2,,left_only
10316,ELF1,GYG1,,left_only
10319,ELF1,MEP1A,,left_only
10321,ELF1,PSAT1,,left_only
10322,ELF1,ANG,,left_only
10325,ELF1,PLA2G12B,,left_only
10326,ELF1,ZNF560,,left_only
10328,ELF1,SALL4,,left_only
10335,ELF1,PMAIP1,,left_only
10339,ELF1,TPM2,,left_only
10341,ELF1,SLC7A3,,left_only
10342,ELF1,FAM114A1,,left_only
10344,ELF1,CKAP2,,left_only
10346,ELF1,JUND,,left_only
10349,ELF1,F3,,left_only
10350,ELF1,ARL6IP6,,left_only
10354,ELF1,APOC4.APOC2,,left_only
10359,ELF1,ARSE,,left_only
10363,ELF1,TET1,,left_only
10370,ELF1,ADSL,,left_only
10371,ELF1,NNAT,,left_only
10379,ELF1,DPYSL2,,left_only
10387,ELF1,NODAL,,left_only
10391,ELF1,FANCB,,left_only
10394,ELF1,SPTLC3,,left_only
10401,ELF1,DKC1,,left_only
10402,ELF1,THRB,,left_only
10403,ELF1,MLXIPL,,left_only
10410,ELF1,ITIH4,,left_only
10411,ELF1,HMGA2,,left_only
10414,ELF1,ZNF788,,left_only
10415,ELF1,CAPN12,,left_only
10420,ELF1,TCF7L1,,left_only
10431,ELF1,FLRT3,,left_only
10445,ELF1,RAMP1,,left_only
10452,ELF1,MT1G,,left_only
10457,ELF1,KPNA2,,left_only
10459,ELF1,SOX15,,left_only
10466,ELF1,ATP1B3,,left_only
