tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	Unnamed: 17
9606	Homo sapiens	127403555	0	live	LOC127403555		OCT4-NANOG hESC enhancer GRCh37_chr5:113111806-113112399			5	NC_000005.10	113776109.0	113776702.0	plus	0.0		
9606	Homo sapiens	127403547	0	live	LOC127403547		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:112405633-112406407			5	NC_000005.10	113069936.0	113070710.0	plus	0.0		
9606	Homo sapiens	127403544	0	live	LOC127403544		OCT4-NANOG hESC enhancer GRCh37_chr5:112369970-112370528			5	NC_000005.10	113034273.0	113034831.0	plus	0.0		
9606	Homo sapiens	127403534	0	live	LOC127403534		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:111501839-111502516			5	NC_000005.10	112166142.0	112166819.0	plus	0.0		
9606	Homo sapiens	127403529	0	live	LOC127403529		OCT4-NANOG hESC enhancer GRCh37_chr5:110783389-110783979			5	NC_000005.10	111447691.0	111448281.0	plus	0.0		
9606	Homo sapiens	127403528	0	live	LOC127403528		OCT4-NANOG hESC enhancer GRCh37_chr5:110644539-110645132			5	NC_000005.10	111308841.0	111309434.0	plus	0.0		
9606	Homo sapiens	127403527	0	live	LOC127403527		OCT4-NANOG hESC enhancer GRCh37_chr5:110465656-110466261			5	NC_000005.10	111129958.0	111130563.0	plus	0.0		
9606	Homo sapiens	127403521	0	live	LOC127403521		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:109872134-109872982			5	NC_000005.10	110536433.0	110537281.0	plus	0.0		
9606	Homo sapiens	127403510	0	live	LOC127403510		OCT4-NANOG hESC enhancer GRCh37_chr5:108007873-108008872			5	NC_000005.10	108672172.0	108673171.0	plus	0.0		
9606	Homo sapiens	127403505	0	live	LOC127403505		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:107889945-107890706			5	NC_000005.10	108554244.0	108555005.0	plus	0.0		
9606	Homo sapiens	127403498	0	live	LOC127403498		OCT4-NANOG hESC enhancer GRCh37_chr5:107451090-107451859			5	NC_000005.10	108115389.0	108116158.0	plus	0.0		
9606	Homo sapiens	127403497	0	live	LOC127403497		OCT4-NANOG hESC enhancer GRCh37_chr5:107413858-107414740			5	NC_000005.10	108078157.0	108079039.0	plus	0.0		
9606	Homo sapiens	127403496	0	live	LOC127403496		OCT4-NANOG hESC enhancer GRCh37_chr5:107145278-107145799			5	NC_000005.10	107809577.0	107810098.0	plus	0.0		
9606	Homo sapiens	127403495	0	live	LOC127403495		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr5:107144755-107145277			5	NC_000005.10	107809054.0	107809576.0	plus	0.0		
9606	Homo sapiens	127403493	0	live	LOC127403493		OCT4-NANOG hESC enhancer GRCh37_chr5:107031758-107032266			5	NC_000005.10	107696057.0	107696565.0	plus	0.0		
9606	Homo sapiens	127403491	0	live	LOC127403491		OCT4-NANOG hESC enhancer GRCh37_chr5:106924851-106925777			5	NC_000005.10	107589150.0	107590076.0	plus	0.0		
9606	Homo sapiens	127403486	0	live	LOC127403486		OCT4-NANOG hESC enhancer GRCh37_chr5:106808214-106808968			5	NC_000005.10	107472513.0	107473267.0	plus	0.0		
9606	Homo sapiens	127403484	0	live	LOC127403484		OCT4-NANOG hESC enhancer GRCh37_chr5:106737319-106737856			5	NC_000005.10	107401618.0	107402155.0	plus	0.0		
9606	Homo sapiens	127403482	0	live	LOC127403482		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:106319287-106320038			5	NC_000005.10	106983586.0	106984337.0	plus	0.0		
9606	Homo sapiens	127403481	0	live	LOC127403481		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:106314019-106314772			5	NC_000005.10	106978318.0	106979071.0	plus	0.0		
9606	Homo sapiens	127403475	0	live	LOC127403475		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:105590357-105590959			5	NC_000005.10	106254656.0	106255258.0	plus	0.0		
9606	Homo sapiens	127403470	0	live	LOC127403470		OCT4-NANOG hESC enhancer GRCh37_chr5:104089973-104090787			5	NC_000005.10	104754272.0	104755086.0	plus	0.0		
9606	Homo sapiens	127403469	0	live	LOC127403469		OCT4-NANOG hESC enhancer GRCh37_chr5:103985884-103986480			5	NC_000005.10	104650183.0	104650779.0	plus	0.0		
9606	Homo sapiens	127403463	0	live	LOC127403463		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:103405398-103406312			5	NC_000005.10	104069697.0	104070611.0	plus	0.0		
9606	Homo sapiens	127403462	0	live	LOC127403462		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:103399302-103400266			5	NC_000005.10	104063601.0	104064565.0	plus	0.0		
9606	Homo sapiens	127403461	0	live	LOC127403461		OCT4-NANOG hESC enhancer GRCh37_chr5:103372498-103373042			5	NC_000005.10	104036797.0	104037341.0	plus	0.0		
9606	Homo sapiens	127403442	0	live	LOC127403442		OCT4-NANOG hESC enhancer GRCh37_chr5:100238074-100238643			5	NC_000005.10	100902370.0	100902939.0	plus	0.0		
9606	Homo sapiens	127403439	0	live	LOC127403439		OCT4-NANOG hESC enhancer GRCh37_chr5:100058179-100058822			5	NC_000005.10	100722475.0	100723118.0	plus	0.0		
9606	Homo sapiens	127403432	0	live	LOC127403432		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:98345853-98346369			5	NC_000005.10	99010149.0	99010665.0	plus	0.0		
9606	Homo sapiens	127403431	0	live	LOC127403431		OCT4-NANOG hESC enhancer GRCh37_chr5:98298477-98299221			5	NC_000005.10	98962773.0	98963517.0	plus	0.0		
9606	Homo sapiens	127403426	0	live	LOC127403426		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:98103613-98104353			5	NC_000005.10	98767909.0	98768649.0	plus	0.0		
9606	Homo sapiens	127403425	0	live	LOC127403425		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:98102871-98103612			5	NC_000005.10	98767167.0	98767908.0	plus	0.0		
9606	Homo sapiens	127403424	0	live	LOC127403424		OCT4-NANOG hESC enhancer GRCh37_chr5:97767900-97768757			5	NC_000005.10	98432196.0	98433053.0	plus	0.0		
9606	Homo sapiens	127403419	0	live	LOC127403419		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:96855347-96855880			5	NC_000005.10	97519643.0	97520176.0	plus	0.0		
9606	Homo sapiens	127403417	0	live	LOC127403417		OCT4-NANOG hESC enhancer GRCh37_chr5:96735958-96736798			5	NC_000005.10	97400254.0	97401094.0	plus	0.0		
9606	Homo sapiens	127403412	0	live	LOC127403412		OCT4-NANOG hESC enhancer GRCh37_chr5:96069728-96070260			5	NC_000005.10	96734024.0	96734556.0	plus	0.0		
9606	Homo sapiens	127403409	0	live	LOC127403409		OCT4-NANOG hESC enhancer GRCh37_chr5:95503719-95504264			5	NC_000005.10	96168015.0	96168560.0	plus	0.0		
9606	Homo sapiens	127403406	0	live	LOC127403406		OCT4-NANOG hESC enhancer GRCh37_chr5:95401160-95402062			5	NC_000005.10	96065456.0	96066358.0	plus	0.0		
9606	Homo sapiens	127403398	0	live	LOC127403398		OCT4-NANOG hESC enhancer GRCh37_chr5:94775487-94776419			5	NC_000005.10	95439783.0	95440715.0	plus	0.0		
9606	Homo sapiens	127403397	0	live	LOC127403397		OCT4-NANOG hESC enhancer GRCh37_chr5:94728230-94729087			5	NC_000005.10	95392526.0	95393383.0	plus	0.0		
9606	Homo sapiens	127403394	0	live	LOC127403394		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:93908890-93909675			5	NC_000005.10	94573185.0	94573970.0	plus	0.0		
9606	Homo sapiens	127403393	0	live	LOC127403393		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:93697863-93698503			5	NC_000005.10	94362158.0	94362798.0	plus	0.0		
9606	Homo sapiens	127403391	0	live	LOC127403391		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:93690795-93691426			5	NC_000005.10	94355090.0	94355721.0	plus	0.0		
9606	Homo sapiens	127403390	0	live	LOC127403390		OCT4-NANOG hESC enhancer GRCh37_chr5:93520520-93521028			5	NC_000005.10	94184815.0	94185323.0	plus	0.0		
9606	Homo sapiens	127403389	0	live	LOC127403389		OCT4-NANOG hESC enhancer GRCh37_chr5:93393287-93393833			5	NC_000005.10	94057582.0	94058128.0	plus	0.0		
9606	Homo sapiens	127403387	0	live	LOC127403387		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:93091910-93092657			5	NC_000005.10	93756204.0	93756951.0	plus	0.0		
9606	Homo sapiens	127403386	0	live	LOC127403386		OCT4-NANOG hESC enhancer GRCh37_chr5:92953840-92954648			5	NC_000005.10	93618134.0	93618942.0	plus	0.0		
9606	Homo sapiens	127403381	0	live	LOC127403381		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:92792425-92792926			5	NC_000005.10	93456719.0	93457220.0	plus	0.0		
9606	Homo sapiens	127403379	0	live	LOC127403379		OCT4-NANOG hESC enhancer GRCh37_chr5:91896397-91897053			5	NC_000005.10	92560690.0	92561346.0	plus	0.0		
9606	Homo sapiens	127403376	0	live	LOC127403376		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:91494459-91495050			5	NC_000005.10	92198642.0	92199233.0	plus	0.0		
9606	Homo sapiens	127403371	0	live	LOC127403371		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:91040312-91041219			5	NC_000005.10	91744495.0	91745402.0	plus	0.0		
9606	Homo sapiens	127403370	0	live	LOC127403370		OCT4-NANOG hESC enhancer GRCh37_chr5:91023191-91023762			5	NC_000005.10	91727374.0	91727945.0	plus	0.0		
9606	Homo sapiens	127403369	0	live	LOC127403369		OCT4-NANOG hESC enhancer GRCh37_chr5:90783158-90783705			5	NC_000005.10	91487341.0	91487888.0	plus	0.0		
9606	Homo sapiens	127403357	0	live	LOC127403357		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:89838485-89839226			5	NC_000005.10	90542668.0	90543409.0	plus	0.0		
9606	Homo sapiens	127403346	0	live	LOC127403346		OCT4-NANOG hESC enhancer GRCh37_chr5:87991751-87992730			5	NC_000005.10	88695934.0	88696913.0	plus	0.0		
9606	Homo sapiens	127403340	0	live	LOC127403340		OCT4-NANOG hESC enhancer GRCh37_chr5:87971545-87972110			5	NC_000005.10	88675727.0	88676292.0	plus	0.0		
9606	Homo sapiens	127403339	0	live	LOC127403339		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr5:87968096-87968709			5	NC_000005.10	88672278.0	88672891.0	plus	0.0		
9606	Homo sapiens	127403338	0	live	LOC127403338		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr5:87967483-87968095			5	NC_000005.10	88671665.0	88672277.0	plus	0.0		
9606	Homo sapiens	127403337	0	live	LOC127403337		OCT4-NANOG hESC enhancer GRCh37_chr5:87960289-87961111			5	NC_000005.10	88664471.0	88665293.0	plus	0.0		
9606	Homo sapiens	127403336	0	live	LOC127403336		OCT4-NANOG hESC enhancer GRCh37_chr5:87959465-87960288			5	NC_000005.10	88663647.0	88664470.0	plus	0.0		
9606	Homo sapiens	127403331	0	live	LOC127403331		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:87552812-87553465			5	NC_000005.10	88256995.0	88257648.0	plus	0.0		
9606	Homo sapiens	127403322	0	live	LOC127403322		OCT4-NANOG hESC enhancer GRCh37_chr5:87050992-87051631			5	NC_000005.10	87755175.0	87755814.0	plus	0.0		
9606	Homo sapiens	127403321	0	live	LOC127403321		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr5:87018263-87018763			5	NC_000005.10	87722446.0	87722946.0	plus	0.0		
9606	Homo sapiens	127403320	0	live	LOC127403320		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr5:87017762-87018262			5	NC_000005.10	87721945.0	87722445.0	plus	0.0		
9606	Homo sapiens	127403319	0	live	LOC127403319		OCT4-NANOG hESC enhancer GRCh37_chr5:86872157-86872704			5	NC_000005.10	87576340.0	87576887.0	plus	0.0		
9606	Homo sapiens	127403315	0	live	LOC127403315		OCT4-NANOG hESC enhancer GRCh37_chr5:86224749-86225498			5	NC_000005.10	86928932.0	86929681.0	plus	0.0		
9606	Homo sapiens	127403314	0	live	LOC127403314		OCT4-NANOG hESC enhancer GRCh37_chr5:86173964-86174498			5	NC_000005.10	86878147.0	86878681.0	plus	0.0		
9606	Homo sapiens	127403313	0	live	LOC127403313		OCT4-NANOG hESC enhancer GRCh37_chr5:86011842-86012439			5	NC_000005.10	86716025.0	86716622.0	plus	0.0		
9606	Homo sapiens	127403312	0	live	LOC127403312		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:85940434-85941080			5	NC_000005.10	86644617.0	86645263.0	plus	0.0		
9606	Homo sapiens	127403303	0	live	LOC127403303		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:83999549-84000393			5	NC_000005.10	84703731.0	84704575.0	plus	0.0		
9606	Homo sapiens	127403301	0	live	LOC127403301		OCT4-NANOG hESC enhancer GRCh37_chr5:83777066-83777661			5	NC_000005.10	84481248.0	84481843.0	plus	0.0		
9606	Homo sapiens	127403300	0	live	LOC127403300		OCT4-NANOG hESC enhancer GRCh37_chr5:83776469-83777065			5	NC_000005.10	84480651.0	84481247.0	plus	0.0		
9606	Homo sapiens	127403299	0	live	LOC127403299		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr5:83561430-83562113			5	NC_000005.10	84265612.0	84266295.0	plus	0.0		
9606	Homo sapiens	127403297	0	live	LOC127403297		OCT4-NANOG hESC enhancer GRCh37_chr5:82771939-82772461			5	NC_000005.10	83476120.0	83476642.0	plus	0.0		
9606	Homo sapiens	127403296	0	live	LOC127403296		OCT4-NANOG hESC enhancer GRCh37_chr5:82771416-82771938			5	NC_000005.10	83475597.0	83476119.0	plus	0.0		
9606	Homo sapiens	127403294	0	live	LOC127403294		OCT4-NANOG hESC enhancer GRCh37_chr5:82674443-82675136			5	NC_000005.10	83378624.0	83379317.0	plus	0.0		
9606	Homo sapiens	127403293	0	live	LOC127403293		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:82650217-82651159			5	NC_000005.10	83354398.0	83355340.0	plus	0.0		
9606	Homo sapiens	127403288	0	live	LOC127403288		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:82322441-82323288			5	NC_000005.10	83026622.0	83027469.0	plus	0.0		
9606	Homo sapiens	127403285	0	live	LOC127403285		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:81839635-81840222			5	NC_000005.10	82543816.0	82544403.0	plus	0.0		
9606	Homo sapiens	127403284	0	live	LOC127403284		OCT4-NANOG hESC enhancer GRCh37_chr5:81819418-81819955			5	NC_000005.10	82523599.0	82524136.0	plus	0.0		
9606	Homo sapiens	127403283	0	live	LOC127403283		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:81590121-81590923			5	NC_000005.10	82294302.0	82295104.0	plus	0.0		
9606	Homo sapiens	127403282	0	live	LOC127403282		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:81589318-81590120			5	NC_000005.10	82293499.0	82294301.0	plus	0.0		
9606	Homo sapiens	127403277	0	live	LOC127403277		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:81275893-81276450			5	NC_000005.10	81980074.0	81980631.0	plus	0.0		
9606	Homo sapiens	127403273	0	live	LOC127403273		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:81196818-81197416			5	NC_000005.10	81900999.0	81901597.0	plus	0.0		
9606	Homo sapiens	127403261	0	live	LOC127403261		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:80252674-80253194			5	NC_000005.10	80956855.0	80957375.0	plus	0.0		
9606	Homo sapiens	127403259	0	live	LOC127403259		OCT4-NANOG hESC enhancer GRCh37_chr5:80043670-80044230			5	NC_000005.10	80747851.0	80748411.0	plus	0.0		
9606	Homo sapiens	127403255	0	live	LOC127403255		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:79850523-79851153			5	NC_000005.10	80554704.0	80555334.0	plus	0.0		
9606	Homo sapiens	127403252	0	live	LOC127403252		OCT4-NANOG hESC enhancer GRCh37_chr5:79789343-79789929			5	NC_000005.10	80493524.0	80494110.0	plus	0.0		
9606	Homo sapiens	127403245	0	live	LOC127403245		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:79541871-79542373			5	NC_000005.10	80246052.0	80246554.0	plus	0.0		
9606	Homo sapiens	127403241	0	live	LOC127403241		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:79488158-79488728			5	NC_000005.10	80192337.0	80192907.0	plus	0.0		
9606	Homo sapiens	127403240	0	live	LOC127403240		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:79487586-79488157			5	NC_000005.10	80191765.0	80192336.0	plus	0.0		
9606	Homo sapiens	127403238	0	live	LOC127403238		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:79481420-79482241			5	NC_000005.10	80185598.0	80186419.0	plus	0.0		
9606	Homo sapiens	127403202	0	live	LOC127403202		OCT4-NANOG hESC enhancer GRCh37_chr5:77637103-77637770			5	NC_000005.10	78341279.0	78341946.0	plus	0.0		
9606	Homo sapiens	127403201	0	live	LOC127403201		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:77590785-77591358			5	NC_000005.10	78294961.0	78295534.0	plus	0.0		
9606	Homo sapiens	127403200	0	live	LOC127403200		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:77567345-77568075			5	NC_000005.10	78271521.0	78272251.0	plus	0.0		
9606	Homo sapiens	127403198	0	live	LOC127403198		OCT4-NANOG hESC enhancer GRCh37_chr5:77341766-77342342			5	NC_000005.10	78045942.0	78046518.0	plus	0.0		
9606	Homo sapiens	127403197	0	live	LOC127403197		OCT4-NANOG hESC enhancer GRCh37_chr5:77313400-77314339			5	NC_000005.10	78017576.0	78018515.0	plus	0.0		
9606	Homo sapiens	127403196	0	live	LOC127403196		OCT4-NANOG hESC enhancer GRCh37_chr5:77312459-77313399			5	NC_000005.10	78016635.0	78017575.0	plus	0.0		
9606	Homo sapiens	127403193	0	live	LOC127403193		OCT4-NANOG hESC enhancer GRCh37_chr5:77254575-77255085			5	NC_000005.10	77958751.0	77959261.0	plus	0.0		
9606	Homo sapiens	127403192	0	live	LOC127403192		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr5:77254064-77254574			5	NC_000005.10	77958240.0	77958750.0	plus	0.0		
9606	Homo sapiens	127403186	0	live	LOC127403186		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:77069858-77070742			5	NC_000005.10	77774034.0	77774918.0	plus	0.0		
9606	Homo sapiens	127403185	0	live	LOC127403185		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:77068972-77069857			5	NC_000005.10	77773148.0	77774033.0	plus	0.0		
9606	Homo sapiens	127403177	0	live	LOC127403177		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:76618089-76618784			5	NC_000005.10	77322264.0	77322959.0	plus	0.0		
9606	Homo sapiens	127403165	0	live	LOC127403165		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:76103693-76104276			5	NC_000005.10	76807868.0	76808451.0	plus	0.0		
9606	Homo sapiens	127403161	0	live	LOC127403161		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:76074968-76075586			5	NC_000005.10	76779143.0	76779761.0	plus	0.0		
9606	Homo sapiens	127403157	0	live	LOC127403157		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:75794997-75795918			5	NC_000005.10	76499172.0	76500093.0	plus	0.0		
9606	Homo sapiens	127403152	0	live	LOC127403152		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:75652737-75653716			5	NC_000005.10	76356912.0	76357891.0	plus	0.0		
9606	Homo sapiens	127403139	0	live	LOC127403139		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:74906772-74907578			5	NC_000005.10	75610947.0	75611753.0	plus	0.0		
9606	Homo sapiens	127403138	0	live	LOC127403138		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:74905964-74906771			5	NC_000005.10	75610139.0	75610946.0	plus	0.0		
9606	Homo sapiens	127403137	0	live	LOC127403137		OCT4-NANOG hESC enhancer GRCh37_chr5:74884456-74885040			5	NC_000005.10	75588631.0	75589215.0	plus	0.0		
9606	Homo sapiens	127403132	0	live	LOC127403132		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:74351485-74352075			5	NC_000005.10	75055660.0	75056250.0	plus	0.0		
9606	Homo sapiens	127403127	0	live	LOC127403127		OCT4-NANOG hESC enhancer GRCh37_chr5:74112436-74113179			5	NC_000005.10	74816611.0	74817354.0	plus	0.0		
9606	Homo sapiens	127403126	0	live	LOC127403126		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:74110781-74111468			5	NC_000005.10	74814956.0	74815643.0	plus	0.0		
9606	Homo sapiens	127403108	0	live	LOC127403108		OCT4-NANOG hESC enhancer GRCh37_chr5:72989307-72989931			5	NC_000005.10	73693482.0	73694106.0	plus	0.0		
9606	Homo sapiens	127403104	0	live	LOC127403104		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:72783409-72784169			5	NC_000005.10	73487584.0	73488344.0	plus	0.0		
9606	Homo sapiens	127403102	0	live	LOC127403102		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:72739450-72740353			5	NC_000005.10	73443623.0	73444526.0	plus	0.0		
9606	Homo sapiens	127403099	0	live	LOC127403099		OCT4-NANOG hESC enhancer GRCh37_chr5:72584413-72585257			5	NC_000005.10	73288586.0	73289430.0	plus	0.0		
9606	Homo sapiens	127403098	0	live	LOC127403098		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr5:72542107-72542607			5	NC_000005.10	73246280.0	73246780.0	plus	0.0		
9606	Homo sapiens	127403090	0	live	LOC127403090		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:71930309-71930809			5	NC_000005.10	72634482.0	72634982.0	plus	0.0		
9606	Homo sapiens	127403077	0	live	LOC127403077		OCT4-NANOG hESC enhancer GRCh37_chr5:70694085-70694716			5	NC_000005.10	71398258.0	71398889.0	plus	0.0		
9606	Homo sapiens	127403076	0	live	LOC127403076		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:70585543-70586368			5	NC_000005.10	71289716.0	71290541.0	plus	0.0		
9606	Homo sapiens	127403075	0	live	LOC127403075		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:70584717-70585542			5	NC_000005.10	71288890.0	71289715.0	plus	0.0		
9606	Homo sapiens	127403071	0	live	LOC127403071		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:70393075-70393946			5	NC_000005.10	71097248.0	71098119.0	plus	0.0		
9606	Homo sapiens	127403068	0	live	LOC127403068		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:70260097-70260788			5	NC_000005.10	70964270.0	70964961.0	plus	0.0		
9606	Homo sapiens	127403067	0	live	LOC127403067		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:70228664-70229392			5	NC_000005.10	70932837.0	70933565.0	plus	0.0		
9606	Homo sapiens	127403066	0	live	LOC127403066		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:70227603-70228594			5	NC_000005.10	70931776.0	70932767.0	plus	0.0		
9606	Homo sapiens	127403060	0	live	LOC127403060		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:70014914-70015730			5	NC_000005.10	70719087.0	70719903.0	plus	0.0		
9606	Homo sapiens	127403059	0	live	LOC127403059		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:69834971-69835470			5	NC_000005.10	70539144.0	70539643.0	plus	0.0		
9606	Homo sapiens	127403058	0	live	LOC127403058		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:69834469-69834970			5	NC_000005.10	70538642.0	70539143.0	plus	0.0		
9606	Homo sapiens	127403050	0	live	LOC127403050		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:69384675-69385378			5	NC_000005.10	70088848.0	70089551.0	plus	0.0		
9606	Homo sapiens	127403049	0	live	LOC127403049		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr5:69352561-69353200			5	NC_000005.10	70056734.0	70057373.0	plus	0.0		
9606	Homo sapiens	127403048	0	live	LOC127403048		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:69351921-69352560			5	NC_000005.10	70056094.0	70056733.0	plus	0.0		
9606	Homo sapiens	127403046	0	live	LOC127403046		OCT4-NANOG hESC enhancer GRCh37_chr5:69185827-69186428			5	NC_000005.10	69890000.0	69890601.0	plus	0.0		
9606	Homo sapiens	127403041	0	live	LOC127403041		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr5:68958303-68958856			5	NC_000005.10	69662476.0	69663029.0	plus	0.0		
